#! FIELDS comdist phi file.free der_comdist der_phi
#! SET min_comdist 0.583133
#! SET max_comdist 1.81335
#! SET nbins_comdist  71
#! SET periodic_comdist false
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
    0.583133000   -3.141592654  112.411324383   -0.000000000   -0.000000000
    0.600707529   -3.141592654  112.411324383   -0.000000000   -0.000000000
    0.618282057   -3.141592654  112.411324383   -0.000000000   -0.000000000
    0.635856586   -3.141592654  112.411324383   -0.000000000   -0.000000000
    0.653431114   -3.141592654  112.411324383   -0.000000000   -0.000000000
    0.671005643   -3.141592654  112.411220446   -0.008424239    0.000270404
    0.688580171   -3.141592654  112.410451781   -0.067898057    0.001862642
    0.706154700   -3.141592654  112.407462452   -0.280910546    0.007957513
    0.723729229   -3.141592654  112.397229761   -0.947036717    0.027278118
    0.741303757   -3.141592654  112.365811326   -2.809144465    0.081894044
    0.758878286   -3.141592654  112.281887312   -7.252488551    0.219377334
    0.776452814   -3.141592654  112.080568299  -16.663065223    0.525242828
    0.794027343   -3.141592654  111.645368987  -34.408187047    1.125589161
    0.811601871   -3.141592654  110.800305793  -63.854403028    2.158597280
    0.829176400   -3.141592654  109.318607230 -106.948170265    3.713628137
    0.846750929   -3.141592654  106.967160445 -162.193048438    5.756566520
    0.864325457   -3.141592654  103.580131540 -223.402013619    8.105281177
    0.881899986   -3.141592654   99.137620866 -280.379115338   10.518521484
    0.899474514   -3.141592654   93.815937818 -321.545291363   12.874874893
    0.917049043   -3.141592654   87.982056061 -337.487111267   15.321607566
    0.934623571   -3.141592654   82.122415280 -324.335230755   18.214508515
    0.952198100   -3.141592654   76.732415995 -285.230289117   21.802941199
    0.969772629   -3.141592654   72.188235982 -230.267434067   25.833782134
    0.987347157   -3.141592654   68.642358957 -174.238078575   29.394401831
    1.004921686   -3.141592654   65.976756688 -132.411424421   31.199007917
    1.022496214   -3.141592654   63.837084846 -115.537767427   30.220216896
    1.040070743   -3.141592654   61.751834130 -125.718623227   26.277273548
    1.057645271   -3.141592654   59.300514454 -155.214667230   20.196901892
    1.075219800   -3.141592654   56.265721104 -189.401015768   13.440037418
    1.092794329   -3.141592654   52.706573792 -212.790104770    7.458181849
    1.110368857   -3.141592654   48.906203857 -216.068658443    3.171526498
    1.127943386   -3.141592654   45.229784456 -199.636040029    0.811605035
    1.145517914   -3.141592654   41.960352235 -171.507971006    0.122363050
    1.163092443   -3.141592654   39.224148767 -140.087937641    0.663604843
    1.180666971   -3.141592654   37.045363711 -107.910048881    2.003991995
    1.198241500   -3.141592654   35.462214759  -71.446559097    3.734290139
    1.215816029   -3.141592654   34.590723062  -26.450455042    5.424794283
    1.233390557   -3.141592654   34.581525598   25.916038273    6.624811265
    1.250965086   -3.141592654   35.506379658   78.086673301    6.991295310
    1.268539614   -3.141592654   37.272960113  120.232099705    6.459450934
    1.286114143   -3.141592654   39.635139608  145.046732311    5.273586067
    1.303688671   -3.141592654   42.262039660  150.258164908    3.833364998
    1.321263200   -3.141592654   44.818138757  137.431625962    2.394685400
    1.338837729   -3.141592654   47.020544887  110.752958171    0.862292800
    1.356412257   -3.141592654   48.677188759   76.715738110   -1.128473257
    1.373986786   -3.141592654   49.725821115   42.802661982   -3.936970627
    1.391561314   -3.141592654   50.225372690   14.625846202   -7.559373280
    1.409135843   -3.141592654   50.286167012   -7.817736375  -11.529545122
    1.426710371   -3.141592654   49.960523645  -30.732773036  -15.096844644
    1.444284900   -3.141592654   49.176087782  -60.863220971  -17.541966536
    1.461859429   -3.141592654   47.802000690  -96.144796095  -18.439904649
    1.479433957   -3.141592654   45.866596485 -121.087101622  -17.741020913
    1.497008486   -3.141592654   43.770185509 -109.690093702  -15.720765923
    1.514583014   -3.141592654   42.369528029  -39.402474609  -12.838348632
    1.532157543   -3.141592654   42.776259642   94.791530623   -9.599385455
    1.549732071   -3.141592654   45.964356645  271.492918022   -6.468544571
    1.567306600   -3.141592654   52.329863865  448.311180713   -3.772710327
    1.584881129   -3.141592654   61.453035867  578.067124511   -1.691162757
    1.602455657   -3.141592654   72.186986897  628.337722118   -0.269713819
    1.620030186   -3.141592654   83.044003283  593.544273744    0.542782179
    1.637604714   -3.141592654   92.680374827  494.438247885    0.870243643
    1.655179243   -3.141592654  100.262124495  366.090335694    0.870417584
    1.672753771   -3.141592654  105.581968144  241.730504600    0.696438305
    1.690328300   -3.141592654  108.918339241  142.600454068    0.476795999
    1.707902829   -3.141592654  110.792661282   75.048735124    0.283300438
    1.725477357   -3.141592654  111.733444817   35.259329964    0.147765810
    1.743051886   -3.141592654  112.157076596   14.654444691    0.069775069
    1.760626414   -3.141592654  112.328254611    5.225541504    0.027925949
    1.778200943   -3.141592654  112.388084894    1.579180835    0.010343017
    1.795775471   -3.141592654  112.406773047    0.327372317    0.003750598
    1.813350000   -3.141592654  112.410897905    0.031971280    0.000445274

    0.583133000   -3.018392942  112.411324383   -0.000000000   -0.000000000
    0.600707529   -3.018392942  112.411324383   -0.000000000   -0.000000000
    0.618282057   -3.018392942  112.411324383   -0.000000000   -0.000000000
    0.635856586   -3.018392942  112.411324383   -0.000000000   -0.000000000
    0.653431114   -3.018392942  112.411324383   -0.000000000   -0.000000000
    0.671005643   -3.018392942  112.411253480   -0.005746813    0.000255772
    0.688580171   -3.018392942  112.410688538   -0.049566409    0.001904363
    0.706154700   -3.018392942  112.408460267   -0.209114955    0.007939981
    0.723729229   -3.018392942  112.400657432   -0.721677773    0.027322193
    0.741303757   -3.018392942  112.376113900   -2.198213493    0.082218806
    0.758878286   -3.018392942  112.309459340   -5.795997396    0.219806434
    0.776452814   -3.018392942  112.146539567  -13.601525243    0.525542531
    0.794027343   -3.018392942  111.786647480  -28.744208228    1.124405654
    0.811601871   -3.018392942  111.071039379  -54.687648324    2.152022379
    0.829176400   -3.018392942  109.784017725  -94.012119142    3.693599829
    0.846750929   -3.018392942  107.688037863 -146.293416964    5.709515983
    0.864325457   -3.018392942  104.594126808 -206.258189009    8.009599099
    0.881899986   -3.018392942  100.451355224 -263.590962153   10.338714461
    0.899474514   -3.018392942   95.418972670 -305.259268381   12.549250722
    0.917049043   -3.018392942   89.878883427 -319.923587219   14.741019564
    0.934623571   -3.018392942   84.357147462 -303.144753484   17.203428419
    0.952198100   -3.018392942   79.375708625 -260.217240173   20.122830702
    0.969772629   -3.018392942   75.278099610 -205.515835350   23.237158385
    0.987347157   -3.018392942   72.109254489 -157.539802297   25.739356994
    1.004921686   -3.018392942   69.606033427 -131.715138429   26.588229963
    1.022496214   -3.018392942   67.306921827 -134.430444319   25.086004766
    1.040070743   -3.018392942   64.736182268 -160.989586360   21.331860799
    1.057645271   -3.018392942   61.582696526 -198.151980069   16.234359433
    1.075219800   -3.018392942   57.800903738 -229.911007474   11.070669059
    1.092794329   -3.018392942   53.607807296 -243.536761825    6.911404851
    1.110368857   -3.018392942   49.375817320 -234.342993253    4.269752984
    1.127943386   -3.018392942   45.481660673 -206.497768274    3.110349149
    1.145517914   -3.018392942   42.172699016 -169.606217174    3.130350210
