0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
4.381287 0.000000 0.025133 0.004220 0.000632 0.025133
0.153421 0.000000 0.050265 0.004268 0.002527 0.050265
0.057373 0.000000 0.075398 0.003364 0.005685 0.075398
0.058313 0.000000 0.100531 0.003087 0.010106 0.100531
0.040927 0.000000 0.125664 0.002952 0.015791 0.125664
0.047743 0.000000 0.150796 0.002502 0.022740 0.150796
0.048388 0.000000 0.175929 0.001810 0.030951 0.175929
0.047575 0.000000 0.201062 0.001501 0.040426 0.201062
0.051939 0.000000 0.226195 0.001058 0.051164 0.226195
0.055311 0.000000 0.251327 0.000746 0.063165 0.251327
0.050693 0.000000 0.276460 0.000525 0.076430 0.276460
0.055798 0.000000 0.301593 0.000309 0.090958 0.301593
0.053336 0.000000 0.326726 0.000186 0.106750 0.326726
0.051720 0.000000 0.351858 0.000135 0.123804 0.351858
0.057185 0.000000 0.376991 0.000146 0.142122 0.376991
0.058501 0.000000 0.402124 0.000184 0.161704 0.402124
0.061811 0.000000 0.427257 0.000228 0.182548 0.427257
0.064088 0.000000 0.452389 0.000282 0.204656 0.452389
0.072294 0.000000 0.477522 0.000336 0.228027 0.477522
0.075697 0.000000 0.502655 0.000364 0.252662 0.502655
0.078193 0.000000 0.527788 0.000375 0.278560 0.527788
0.085122 0.000000 0.552920 0.000399 0.305721 0.552920
0.089935 0.000000 0.578053 0.000387 0.334145 0.578053
0.101201 0.000000 0.603186 0.000365 0.363833 0.603186
0.113201 0.000000 0.628319 0.000347 0.394784 0.628319
0.120392 0.000000 0.653451 0.000370 0.426999 0.653451
0.138080 0.000000 0.678584 0.000364 0.460476 0.678584
0.155550 0.000000 0.703717 0.000397 0.495217 0.703717
0.180620 0.000000 0.728849 0.000448 0.531222 0.728849
0.199725 0.000000 0.753982 0.000531 0.568489 0.753982
0.233523 0.000000 0.779115 0.000626 0.607020 0.779115
0.257339 0.000000 0.804248 0.000709 0.646814 0.804248
0.287617 0.000000 0.829380 0.000794 0.687872 0.829380
0.292156 0.000000 0.854513 0.000853 0.730193 0.854513
0.292017 0.000000 0.879646 0.000834 0.773777 0.879646
0.278377 0.000000 0.904779 0.000799 0.818624 0.904779
0.257637 0.000000 0.929911 0.000758 0.864735 0.929911
0.232308 0.000000 0.955044 0.000672 0.912109 0.955044
0.210616 0.000000 0.980177 0.000589 0.960747 0.980177
0.198922 0.000000 1.005310 0.000546 1.010647 1.005310
0.181184 0.000000 1.030442 0.000497 1.061812 1.030442
0.172800 0.000000 1.055575 0.000463 1.114239 1.055575
0.161574 0.000000 1.080708 0.000436 1.167930 1.080708
0.156632 0.000000 1.105841 0.000417 1.222883 1.105841
0.153023 0.000000 1.130973 0.000404 1.279101 1.130973
0.152288 0.000000 1.156106 0.000412 1.336581 1.156106
0.151910 0.000000 1.181239 0.000414 1.395325 1.181239
0.150540 0.000000 1.206372 0.000421 1.455332 1.206372
0.150383 0.000000 1.231504 0.000424 1.516603 1.231504
0.157106 0.000000 1.256637 0.000432 1.579137 1.256637
0.161756 0.000000 1.281770 0.000451 1.642934 1.281770
0.170395 0.000000 1.306903 0.000477 1.707994 1.306903
0.176349 0.000000 1.332035 0.000491 1.774318 1.332035
0.189912 0.000000 1.357168 0.000515 1.841905 1.357168
0.198226 0.000000 1.382301 0.000540 1.910755 1.382301
0.214958 0.000000 1.407434 0.000563 1.980869 1.407434
0.217674 0.000000 1.432566 0.000595 2.052246 1.432566
0.224630 0.000000 1.457699 0.000597 2.124886 1.457699
0.221168 0.000000 1.482832 0.000587 2.198790 1.482832
0.218933 0.000000 1.507964 0.000586 2.273957 1.507964
0.206894 0.000000 1.533097 0.000547 2.350387 1.533097
0.201462 0.000000 1.558230 0.000534 2.428081 1.558230
0.190454 0.000000 1.583363 0.000520 2.507037 1.583363
0.184366 0.000000 1.608495 0.000506 2.587258 1.608495
0.180108 0.000000 1.633628 0.000481 2.668741 1.633628
0.177935 0.000000 1.658761 0.000471 2.751488 1.658761
0.169500 0.000000 1.683894 0.000464 2.835498 1.683894
0.167828 0.000000 1.709026 0.000458 2.920771 1.709026
0.168651 0.000000 1.734159 0.000458 3.007308 1.734159
0.170476 0.000000 1.759292 0.000452 3.095108 1.759292
0.169869 0.000000 1.784425 0.000444 3.184171 1.784425
0.167904 0.000000 1.809557 0.000451 3.274498 1.809557
0.173750 0.000000 1.834690 0.000447 3.366088 1.834690
0.175988 0.000000 1.859823 0.000462 3.458941 1.859823
0.177948 0.000000 1.884956 0.000468 3.553058 1.884956
0.179157 0.000000 1.910088 0.000466 3.648437 1.910088
0.178704 0.000000 1.935221 0.000486 3.745081 1.935221
0.183997 0.000000 1.960354 0.000485 3.842987 1.960354
0.184313 0.000000 1.985487 0.000498 3.942157 1.985487
0.188568 0.000000 2.010619 0.000494 4.042590 2.010619
0.189822 0.000000 2.035752 0.000506 4.144286 2.035752
0.190274 0.000000 2.060885 0.000503 4.247246 2.060885
