0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
2.592104 0.000000 0.025133 0.004298 0.000632 0.025133
0.131468 0.000000 0.050265 0.004001 0.002527 0.050265
0.047269 0.000000 0.075398 0.003702 0.005685 0.075398
0.053191 0.000000 0.100531 0.003130 0.010106 0.100531
0.062254 0.000000 0.125664 0.002686 0.015791 0.125664
0.050376 0.000000 0.150796 0.002569 0.022740 0.150796
0.049478 0.000000 0.175929 0.002018 0.030951 0.175929
0.055695 0.000000 0.201062 0.001417 0.040426 0.201062
0.051259 0.000000 0.226195 0.001041 0.051164 0.226195
0.046460 0.000000 0.251327 0.000756 0.063165 0.251327
0.048308 0.000000 0.276460 0.000468 0.076430 0.276460
0.052223 0.000000 0.301593 0.000285 0.090958 0.301593
0.049191 0.000000 0.326726 0.000177 0.106750 0.326726
0.051841 0.000000 0.351858 0.000139 0.123804 0.351858
0.052604 0.000000 0.376991 0.000144 0.142122 0.376991
0.057832 0.000000 0.402124 0.000185 0.161704 0.402124
0.061520 0.000000 0.427257 0.000227 0.182548 0.427257
0.062644 0.000000 0.452389 0.000298 0.204656 0.452389
0.068057 0.000000 0.477522 0.000335 0.228027 0.477522
0.071878 0.000000 0.502655 0.000377 0.252662 0.502655
0.077284 0.000000 0.527788 0.000403 0.278560 0.527788
0.086886 0.000000 0.552920 0.000378 0.305721 0.552920
0.095406 0.000000 0.578053 0.000377 0.334145 0.578053
0.099041 0.000000 0.603186 0.000361 0.363833 0.603186
0.108456 0.000000 0.628319 0.000358 0.394784 0.628319
0.119471 0.000000 0.653451 0.000347 0.426999 0.653451
0.134546 0.000000 0.678584 0.000360 0.460476 0.678584
0.157014 0.000000 0.703717 0.000406 0.495217 0.703717
0.172885 0.000000 0.728849 0.000462 0.531222 0.728849
0.204267 0.000000 0.753982 0.000536 0.568489 0.753982
0.229708 0.000000 0.779115 0.000634 0.607020 0.779115
0.261634 0.000000 0.804248 0.000718 0.646814 0.804248
0.286412 0.000000 0.829380 0.000793 0.687872 0.829380
0.289951 0.000000 0.854513 0.000831 0.730193 0.854513
0.291732 0.000000 0.879646 0.000840 0.773777 0.879646
0.277292 0.000000 0.904779 0.000815 0.818624 0.904779
0.252384 0.000000 0.929911 0.000746 0.864735 0.929911
0.228742 0.000000 0.955044 0.000678 0.912109 0.955044
0.207020 0.000000 0.980177 0.000608 0.960747 0.980177
0.194183 0.000000 1.005310 0.000543 1.010647 1.005310
0.182506 0.000000 1.030442 0.000500 1.061812 1.030442
0.168509 0.000000 1.055575 0.000462 1.114239 1.055575
0.157716 0.000000 1.080708 0.000429 1.167930 1.080708
0.154539 0.000000 1.105841 0.000419 1.222883 1.105841
0.151381 0.000000 1.130973 0.000404 1.279101 1.130973
0.146557 0.000000 1.156106 0.000403 1.336581 1.156106
0.145547 0.000000 1.181239 0.000402 1.395325 1.181239
0.147680 0.000000 1.206372 0.000426 1.455332 1.206372
0.153624 0.000000 1.231504 0.000429 1.516603 1.231504
0.154349 0.000000 1.256637 0.000449 1.579137 1.256637
0.161712 0.000000 1.281770 0.000446 1.642934 1.281770
0.168941 0.000000 1.306903 0.000476 1.707994 1.306903
0.175324 0.000000 1.332035 0.000488 1.774318 1.332035
0.187521 0.000000 1.357168 0.000514 1.841905 1.357168
0.199376 0.000000 1.382301 0.000545 1.910755 1.382301
0.210935 0.000000 1.407434 0.000568 1.980869 1.407434
0.221287 0.000000 1.432566 0.000610 2.052246 1.432566
0.228962 0.000000 1.457699 0.000606 2.124886 1.457699
0.219101 0.000000 1.482832 0.000586 2.198790 1.482832
0.214722 0.000000 1.507964 0.000586 2.273957 1.507964
0.211581 0.000000 1.533097 0.000562 2.350387 1.533097
0.197874 0.000000 1.558230 0.000545 2.428081 1.558230
0.189164 0.000000 1.583363 0.000507 2.507037 1.583363
0.182094 0.000000 1.608495 0.000501 2.587258 1.608495
0.176474 0.000000 1.633628 0.000482 2.668741 1.633628
0.174482 0.000000 1.658761 0.000469 2.751488 1.658761
0.169854 0.000000 1.683894 0.000461 2.835498 1.683894
0.167821 0.000000 1.709026 0.000459 2.920771 1.709026
0.167984 0.000000 1.734159 0.000449 3.007308 1.734159
0.167665 0.000000 1.759292 0.000456 3.095108 1.759292
0.169567 0.000000 1.784425 0.000455 3.184171 1.784425
0.169123 0.000000 1.809557 0.000448 3.274498 1.809557
0.168633 0.000000 1.834690 0.000462 3.366088 1.834690
0.174768 0.000000 1.859823 0.000459 3.458941 1.859823
0.176946 0.000000 1.884956 0.000467 3.553058 1.884956
0.175254 0.000000 1.910088 0.000472 3.648437 1.910088
0.178704 0.000000 1.935221 0.000482 3.745081 1.935221
0.179907 0.000000 1.960354 0.000494 3.842987 1.960354
0.183599 0.000000 1.985487 0.000497 3.942157 1.985487
0.183893 0.000000 2.010619 0.000506 4.042590 2.010619
0.183813 0.000000 2.035752 0.000509 4.144286 2.035752
0.191132 0.000000 2.060885 0.000508 4.247246 2.060885
0.189547 0.000000 2.086018 0.000512 4.351469 2.086018
