0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
2.188801 0.000000 0.025133 0.004086 0.000632 0.025133
0.118311 0.000000 0.050265 0.003893 0.002527 0.050265
0.044183 0.000000 0.075398 0.003611 0.005685 0.075398
0.042196 0.000000 0.100531 0.003197 0.010106 0.100531
0.040866 0.000000 0.125664 0.002829 0.015791 0.125664
0.044096 0.000000 0.150796 0.002335 0.022740 0.150796
0.045224 0.000000 0.175929 0.001918 0.030951 0.175929
0.046149 0.000000 0.201062 0.001455 0.040426 0.201062
0.045242 0.000000 0.226195 0.001060 0.051164 0.226195
0.046682 0.000000 0.251327 0.000721 0.063165 0.251327
0.046750 0.000000 0.276460 0.000478 0.076430 0.276460
0.047034 0.000000 0.301593 0.000297 0.090958 0.301593
0.049178 0.000000 0.326726 0.000189 0.106750 0.326726
0.051151 0.000000 0.351858 0.000139 0.123804 0.351858
0.053264 0.000000 0.376991 0.000144 0.142122 0.376991
0.055983 0.000000 0.402124 0.000176 0.161704 0.402124
0.060290 0.000000 0.427257 0.000222 0.182548 0.427257
0.064236 0.000000 0.452389 0.000286 0.204656 0.452389
0.069057 0.000000 0.477522 0.000341 0.228027 0.477522
0.072068 0.000000 0.502655 0.000360 0.252662 0.502655
0.078197 0.000000 0.527788 0.000388 0.278560 0.527788
0.084025 0.000000 0.552920 0.000388 0.305721 0.552920
0.092243 0.000000 0.578053 0.000387 0.334145 0.578053
0.099636 0.000000 0.603186 0.000385 0.363833 0.603186
0.109740 0.000000 0.628319 0.000357 0.394784 0.628319
0.119919 0.000000 0.653451 0.000365 0.426999 0.653451
0.134117 0.000000 0.678584 0.000372 0.460476 0.678584
0.151923 0.000000 0.703717 0.000413 0.495217 0.703717
0.173981 0.000000 0.728849 0.000465 0.531222 0.728849
0.203954 0.000000 0.753982 0.000532 0.568489 0.753982
0.230072 0.000000 0.779115 0.000626 0.607020 0.779115
0.261818 0.000000 0.804248 0.000741 0.646814 0.804248
0.286266 0.000000 0.829380 0.000814 0.687872 0.829380
0.291920 0.000000 0.854513 0.000861 0.730193 0.854513
0.291182 0.000000 0.879646 0.000859 0.773777 0.879646
0.273486 0.000000 0.904779 0.000802 0.818624 0.904779
0.251599 0.000000 0.929911 0.000745 0.864735 0.929911
0.226286 0.000000 0.955044 0.000670 0.912109 0.955044
0.208480 0.000000 0.980177 0.000599 0.960747 0.980177
0.191221 0.000000 1.005310 0.000532 1.010647 1.005310
0.179397 0.000000 1.030442 0.000498 1.061812 1.030442
0.166560 0.000000 1.055575 0.000459 1.114239 1.055575
0.158996 0.000000 1.080708 0.000430 1.167930 1.080708
0.154933 0.000000 1.105841 0.000412 1.222883 1.105841
0.150068 0.000000 1.130973 0.000403 1.279101 1.130973
0.149456 0.000000 1.156106 0.000402 1.336581 1.156106
0.148986 0.000000 1.181239 0.000400 1.395325 1.181239
0.148004 0.000000 1.206372 0.000423 1.455332 1.206372
0.149777 0.000000 1.231504 0.000434 1.516603 1.231504
0.155935 0.000000 1.256637 0.000447 1.579137 1.256637
0.163399 0.000000 1.281770 0.000463 1.642934 1.281770
0.170388 0.000000 1.306903 0.000474 1.707994 1.306903
0.174625 0.000000 1.332035 0.000494 1.774318 1.332035
0.185545 0.000000 1.357168 0.000521 1.841905 1.357168
0.203432 0.000000 1.382301 0.000562 1.910755 1.382301
0.210774 0.000000 1.407434 0.000587 1.980869 1.407434
0.217766 0.000000 1.432566 0.000594 2.052246 1.432566
0.224403 0.000000 1.457699 0.000608 2.124886 1.457699
0.222457 0.000000 1.482832 0.000591 2.198790 1.482832
0.211300 0.000000 1.507964 0.000567 2.273957 1.507964
0.203624 0.000000 1.533097 0.000565 2.350387 1.533097
0.197315 0.000000 1.558230 0.000532 2.428081 1.558230
0.186087 0.000000 1.583363 0.000508 2.507037 1.583363
0.180327 0.000000 1.608495 0.000496 2.587258 1.608495
0.173088 0.000000 1.633628 0.000476 2.668741 1.633628
0.171184 0.000000 1.658761 0.000478 2.751488 1.658761
0.167263 0.000000 1.683894 0.000468 2.835498 1.683894
0.165854 0.000000 1.709026 0.000451 2.920771 1.709026
0.167295 0.000000 1.734159 0.000449 3.007308 1.734159
0.165000 0.000000 1.759292 0.000465 3.095108 1.759292
0.165049 0.000000 1.784425 0.000452 3.184171 1.784425
0.169325 0.000000 1.809557 0.000443 3.274498 1.809557
0.170128 0.000000 1.834690 0.000457 3.366088 1.834690
0.171396 0.000000 1.859823 0.000458 3.458941 1.859823
0.174197 0.000000 1.884956 0.000462 3.553058 1.884956
0.178323 0.000000 1.910088 0.000472 3.648437 1.910088
0.180655 0.000000 1.935221 0.000483 3.745081 1.935221
0.181937 0.000000 1.960354 0.000489 3.842987 1.960354
0.182984 0.000000 1.985487 0.000496 3.942157 1.985487
0.181753 0.000000 2.010619 0.000505 4.042590 2.010619
0.183645 0.000000 2.035752 0.000506 4.144286 2.035752
0.188611 0.000000 2.060885 0.000515 4.247246 2.060885
0.188415 0.000000 2.086018 0.000503 4.351469 2.086018
0.190484 0.000000 2.111150 0.000501 4.456955 2.111150
0.185955 0.000000 2.136283 0.000509 4.563705 2.136283
0.189072 0.000000 2.161416 0.000513 4.671718 2.161416
0.193276 0.000000 2.186548 0.000513 4.780994 2.186548
0.189918 0.000000 2.211681 0.000518 4.891534 2.211681
0.188760 0.000000 2.236814 0.000513 5.003337 2.236814
0.190302 0.000000 2.261947 0.000508 5.116403 2.261947
0.187655 0.000000 2.287079 0.000506 5.230732 2.287079
0.185637 0.000000 2.312212 0.000508 5.346325 2.312212
0.184878 0.000000 2.337345 0.000510 5.463181 2.337345
0.182856 0.000000 2.362478 0.000502 5.581301 2.362478
0.180308 0.000000 2.387610 0.000499 5.700684 2.387610
0.184686 0.000000 2.412743 0.000486 5.821330 2.412743
0.179970 0.000000 2.437876 0.000498 5.943239 2.437876
0.179351 0.000000 2.463009 0.000486 6.066412 2.463009
0.183028 0.000000 2.488141 0.000489 6.190848 2.488141
0.175387 0.000000 2.513274 0.000483 6.316547 2.513274
1.918704 0.025133 0.000000 0.004061 0.000632 0.025133
0.410535 0.025133 0.025133 0.000037 0.001263 0.035543
0.060083 0.025133 0.050265 0.000043 0.003158 0.056199
0.029672 0.025133 0.075398 0.000049 0.006317 0.079477
0.029344 0.025133 0.100531 0.000065 0.010738 0.103625
0.034261 0.025133 0.125664 0.000078 0.016423 0.128152
0.038202 0.025133 0.150796 0.000094 0.023371 0.152876
0.041053 0.025133 0.175929 0.000100 0.031583 0.177715
0.041490 0.025133 0.201062 0.000109 0.041058 0.202627
0.043870 0.025133 0.226195 0.000111 0.051796 0.227587
0.045818 0.025133 0.251327 0.000115 0.063797 0.252581
0.044658 0.025133 0.276460 0.000119 0.077062 0.277600
0.046283 0.025133 0.301593 0.000123 0.091590 0.302638
0.049987 0.025133 0.326726 0.000124 0.107381 0.327691
0.050974 0.025133 0.351858 0.000132 0.124436 0.352755
0.053937 0.025133 0.376991 0.000137 0.142754 0.377828
0.056404 0.025133 0.402124 0.000145 0.162335 0.402908
0.059589 0.025133 0.427257 0.000153 0.183180 0.427995
0.065243 0.025133 0.452389 0.000158 0.205288 0.453087
0.067971 0.025133 0.477522 0.000169 0.228659 0.478183
0.073406 0.025133 0.502655 0.000186 0.253294 0.503283
0.077836 0.025133 0.527788 0.000197 0.279191 0.528386
0.084035 0.025133 0.552920 0.000219 0.306353 0.553491
0.091608 0.025133 0.578053 0.000227 0.334777 0.578599
0.099193 0.025133 0.603186 0.000252 0.364465 0.603709
0.109285 0.025133 0.628319 0.000279 0.395416 0.628821
0.121777 0.025133 0.653451 0.000313 0.427630 0.653934
0.137096 0.025133 0.678584 0.000345 0.461108 0.679049
0.154719 0.025133 0.703717 0.000396 0.495849 0.704165
0.175114 0.025133 0.728849 0.000456 0.531853 0.729283
0.205390 0.025133 0.753982 0.000530 0.569121 0.754401
0.237122 0.025133 0.779115 0.000618 0.607652 0.779520
0.261196 0.025133 0.804248 0.000696 0.647446 0.804640
0.289963 0.025133 0.829380 0.000760 0.688504 0.829761
0.294679 0.025133 0.854513 0.000804 0.730824 0.854883
0.285016 0.025133 0.879646 0.000799 0.774409 0.880005
0.275515 0.025133 0.904779 0.000729 0.819256 0.905128
0.251463 0.025133 0.929911 0.000674 0.865367 0.930251
0.226384 0.025133 0.955044 0.000625 0.912741 0.955375
0.205689 0.025133 0.980177 0.000551 0.961378 0.980499
0.190262 0.025133 1.005310 0.000513 1.011279 1.005624
0.177957 0.025133 1.030442 0.000478 1.062443 1.030749
0.167697 0.025133 1.055575 0.000442 1.114871 1.055874
0.160247 0.025133 1.080708 0.000422 1.168561 1.081000
0.152719 0.025133 1.105841 0.000407 1.223515 1.106126
0.150473 0.025133 1.130973 0.000403 1.279732 1.131253
0.145595 0.025133 1.156106 0.000393 1.337213 1.156379
0.146670 0.025133 1.181239 0.000383 1.395957 1.181506
0.150726 0.025133 1.206372 0.000395 1.455964 1.206633
0.148899 0.025133 1.231504 0.000393 1.517235 1.231761
0.153407 0.025133 1.256637 0.000402 1.579768 1.256888
0.160905 0.025133 1.281770 0.000425 1.643565 1.282016
0.167028 0.025133 1.306903 0.000442 1.708626 1.307144
0.179742 0.025133 1.332035 0.000475 1.774950 1.332272
0.188295 0.025133 1.357168 0.000500 1.842537 1.357401
0.200235 0.025133 1.382301 0.000545 1.911387 1.382529
0.214760 0.025133 1.407434 0.000578 1.981501 1.407658
0.219751 0.025133 1.432566 0.000603 2.052878 1.432787
0.222524 0.025133 1.457699 0.000609 2.125518 1.457916
0.222772 0.025133 1.482832 0.000594 2.199422 1.483045
0.215122 0.025133 1.507964 0.000575 2.274589 1.508174
0.199507 0.025133 1.533097 0.000552 2.351019 1.533303
0.197401 0.025133 1.558230 0.000512 2.428712 1.558433
0.187272 0.025133 1.583363 0.000491 2.507669 1.583562
0.179486 0.025133 1.608495 0.000471 2.587889 1.608692
0.173527 0.025133 1.633628 0.000459 2.669373 1.633821
0.168214 0.025133 1.658761 0.000449 2.752119 1.658951
0.167259 0.025133 1.683894 0.000442 2.836130 1.684081
0.167625 0.025133 1.709026 0.000447 2.921403 1.709211
0.166019 0.025133 1.734159 0.000444 3.007940 1.734341
0.169949 0.025133 1.759292 0.000446 3.095740 1.759471
0.168371 0.025133 1.784425 0.000445 3.184803 1.784602
0.165204 0.025133 1.809557 0.000452 3.275130 1.809732
0.166542 0.025133 1.834690 0.000447 3.366719 1.834862
0.171172 0.025133 1.859823 0.000458 3.459573 1.859993
0.176451 0.025133 1.884956 0.000465 3.553689 1.885123
0.172805 0.025133 1.910088 0.000471 3.649069 1.910254
0.178578 0.025133 1.935221 0.000470 3.745712 1.935384
0.181506 0.025133 1.960354 0.000477 3.843619 1.960515
0.182558 0.025133 1.985487 0.000486 3.942789 1.985646
0.183457 0.025133 2.010619 0.000498 4.043222 2.010776
0.185205 0.025133 2.035752 0.000496 4.144918 2.035907
0.185326 0.025133 2.060885 0.000507 4.247878 2.061038
0.187435 0.025133 2.086018 0.000511 4.352101 2.086169
0.190417 0.025133 2.111150 0.000508 4.457587 2.111300
0.190359 0.025133 2.136283 0.000517 4.564337 2.136431
0.192419 0.025133 2.161416 0.000509 4.672350 2.161562
0.189461 0.025133 2.186548 0.000500 4.781626 2.186693
0.187858 0.025133 2.211681 0.000511 4.892166 2.211824
0.191052 0.025133 2.236814 0.000509 5.003968 2.236955
0.186576 0.025133 2.261947 0.000504 5.117035 2.262086
0.191549 0.025133 2.287079 0.000505 5.231364 2.287218
0.184995 0.025133 2.312212 0.000502 5.346957 2.312349
0.186712 0.025133 2.337345 0.000492 5.463813 2.337480
0.186133 0.025133 2.362478 0.000492 5.581932 2.362611
0.185390 0.025133 2.387610 0.000488 5.701315 2.387743
0.182205 0.025133 2.412743 0.000488 5.821961 2.412874
0.178635 0.025133 2.437876 0.000482 5.943871 2.438005
0.182690 0.025133 2.463009 0.000489 6.067043 2.463137
0.179234 0.025133 2.488141 0.000491 6.191479 2.488268
0.179921 0.025133 2.513274 0.000477 6.317178 2.513400
0.110622 0.050265 0.000000 0.003913 0.002527 0.050265
0.062849 0.050265 0.025133 0.000043 0.003158 0.056199
0.023524 0.050265 0.050265 0.000049 0.005053 0.071086
0.019891 0.050265 0.075398 0.000057 0.008212 0.090617
0.024478 0.050265 0.100531 0.000071 0.012633 0.112397
0.028845 0.050265 0.125664 0.000086 0.018318 0.135344
0.033327 0.050265 0.150796 0.000093 0.025266 0.158953
0.036570 0.050265 0.175929 0.000104 0.033478 0.182969
0.038822 0.050265 0.201062 0.000108 0.042953 0.207250
0.041287 0.050265 0.226195 0.000112 0.053691 0.231712
0.042663 0.050265 0.251327 0.000114 0.065692 0.256305
0.045968 0.050265 0.276460 0.000118 0.078957 0.280993
0.047933 0.050265 0.301593 0.000121 0.093485 0.305753
0.050176 0.050265 0.326726 0.000129 0.109276 0.330570
0.051921 0.050265 0.351858 0.000131 0.126331 0.355431
0.054301 0.050265 0.376991 0.000139 0.144649 0.380327
0.057907 0.050265 0.402124 0.000144 0.164230 0.405253
0.058846 0.050265 0.427257 0.000154 0.185075 0.430203
0.062601 0.050265 0.452389 0.000166 0.207183 0.455173
0.069929 0.050265 0.477522 0.000173 0.230554 0.480160
0.072539 0.050265 0.502655 0.000186 0.255188 0.505162
0.078840 0.050265 0.527788 0.000199 0.281086 0.530176
0.085336 0.050265 0.552920 0.000215 0.308247 0.555200
0.092296 0.050265 0.578053 0.000231 0.336672 0.580234
0.102126 0.050265 0.603186 0.000256 0.366360 0.605277
0.109956 0.050265 0.628319 0.000277 0.397311 0.630326
0.121454 0.050265 0.653451 0.000317 0.429525 0.655382
0.136016 0.050265 0.678584 0.000348 0.463003 0.680443
0.153886 0.050265 0.703717 0.000401 0.497744 0.705510
0.178171 0.050265 0.728849 0.000463 0.533748 0.730581
0.206916 0.050265 0.753982 0.000535 0.571016 0.755656
0.237559 0.050265 0.779115 0.000623 0.609547 0.780735
0.260517 0.050265 0.804248 0.000716 0.649341 0.805817
0.282959 0.050265 0.829380 0.000775 0.690399 0.830902
0.294989 0.050265 0.854513 0.000795 0.732719 0.855990
0.292696 0.050265 0.879646 0.000771 0.776304 0.881081
0.273338 0.050265 0.904779 0.000737 0.821151 0.906174
0.246723 0.050265 0.929911 0.000669 0.867262 0.931269
0.223114 0.050265 0.955044 0.000610 0.914636 0.956366
0.205627 0.050265 0.980177 0.000554 0.963273 0.981465
0.191190 0.050265 1.005310 0.000511 1.013174 1.006566
0.176338 0.050265 1.030442 0.000478 1.064338 1.031668
0.165470 0.050265 1.055575 0.000444 1.116765 1.056771
0.156899 0.050265 1.080708 0.000429 1.170456 1.081876
0.154827 0.050265 1.105841 0.000408 1.225410 1.106982
0.151932 0.050265 1.130973 0.000400 1.281627 1.132090
0.147772 0.050265 1.156106 0.000401 1.339108 1.157198
0.145931 0.050265 1.181239 0.000392 1.397852 1.182308
0.148594 0.050265 1.206372 0.000395 1.457859 1.207418
0.152555 0.050265 1.231504 0.000399 1.519130 1.232530
0.152715 0.050265 1.256637 0.000408 1.581663 1.257642
0.161917 0.050265 1.281770 0.000417 1.645460 1.282755
0.168282 0.050265 1.306903 0.000444 1.710521 1.307869
0.178664 0.050265 1.332035 0.000469 1.776845 1.332983
0.187880 0.050265 1.357168 0.000500 1.844432 1.358099
0.202384 0.050265 1.382301 0.000533 1.913282 1.383214
0.214520 0.050265 1.407434 0.000571 1.983396 1.408331
0.222467 0.050265 1.432566 0.000591 2.054773 1.433448
0.221049 0.050265 1.457699 0.000590 2.127413 1.458565
0.220720 0.050265 1.482832 0.000603 2.201317 1.483683
0.217981 0.050265 1.507964 0.000565 2.276483 1.508802
0.205031 0.050265 1.533097 0.000550 2.352914 1.533921
0.193928 0.050265 1.558230 0.000520 2.430607 1.559040
0.184036 0.050265 1.583363 0.000496 2.509564 1.584160
0.177376 0.050265 1.608495 0.000473 2.589784 1.609281
0.174365 0.050265 1.633628 0.000462 2.671268 1.634401
0.171554 0.050265 1.658761 0.000460 2.754014 1.659522
0.167469 0.050265 1.683894 0.000447 2.838024 1.684644
0.170298 0.050265 1.709026 0.000446 2.923298 1.709765
0.166430 0.050265 1.734159 0.000442 3.009835 1.734887
0.166853 0.050265 1.759292 0.000450 3.097635 1.760010
0.169432 0.050265 1.784425 0.000450 3.186698 1.785132
0.168424 0.050265 1.809557 0.000449 3.277024 1.810255
0.173349 0.050265 1.834690 0.000453 3.368614 1.835379
0.171790 0.050265 1.859823 0.000452 3.461468 1.860502
0.177013 0.050265 1.884956 0.000470 3.555584 1.885626
0.178065 0.050265 1.910088 0.000471 3.650964 1.910750
0.176999 0.050265 1.935221 0.000468 3.747607 1.935874
0.180978 0.050265 1.960354 0.000475 3.845514 1.960998
0.179583 0.050265 1.985487 0.000490 3.944683 1.986123
0.183917 0.050265 2.010619 0.000496 4.045117 2.011248
0.182949 0.050265 2.035752 0.000500 4.146813 2.036373
0.184674 0.050265 2.060885 0.000503 4.249773 2.061498
0.188040 0.050265 2.086018 0.000499 4.353996 2.086623
0.188578 0.050265 2.111150 0.000500 4.459482 2.111749
0.192361 0.050265 2.136283 0.000504 4.566232 2.136874
0.191836 0.050265 2.161416 0.000507 4.674245 2.162000
