x,y,z,gaussian_curvature
1.133499999999999943e+02,1.901999999999999957e+01,6.427100000000000080e+01,4.633913291088910709e-03
4.368900000000000006e+01,5.842999999999999972e+01,6.587300000000000466e+01,6.137301835164836331e-04
2.641000000000000014e+01,9.869599999999999795e+01,6.359499999999999886e+01,3.825325230769230735e-04
8.418399999999999750e+01,4.282099999999999795e+01,6.730700000000000216e+01,4.862725826073925552e-04
2.516699999999999875e+02,1.545000000000000000e+02,6.638200000000000500e+01,7.754615972627372164e-03
2.468199999999999932e+02,2.280999999999999943e+02,6.668999999999999773e+01,1.313347654600399532e-02
6.955100000000000193e+01,1.931100000000000136e+02,6.921599999999999397e+01,1.037181282717283411e-05
7.963599999999999568e+00,4.088799999999999812e+01,6.607500000000000284e+01,1.994495079120878894e-03
2.396200000000000045e+02,2.286599999999999966e+02,6.623000000000000398e+01,7.933870546453546460e-04
7.707299999999999329e+01,1.906699999999999875e+02,7.087099999999999511e+01,2.225729225374625288e-04
6.448000000000000398e+01,3.236200000000000188e+01,6.518500000000000227e+01,1.212321006193806464e-03
7.398999999999999488e+01,1.324600000000000080e+02,7.155899999999999750e+01,1.354142311688311682e-03
2.017700000000000102e+02,2.523199999999999932e+02,7.358100000000000307e+01,-6.234457602397602014e-05
2.533700000000000045e+02,8.702400000000000091e+01,6.523300000000000409e+01,1.908985081728271915e-02
1.407599999999999909e+02,1.607299999999999898e+02,8.242499999999999716e+01,2.078318227772227734e-04
4.119299999999999784e+01,1.153799999999999955e+02,6.406399999999999295e+01,9.305056793206793351e-04
1.440699999999999932e+02,1.962199999999999989e+02,7.938500000000000512e+01,5.148179358641359572e-04
5.379400000000000404e+00,6.354999999999999716e+01,6.559900000000000375e+01,2.907200203666333513e-02
2.351399999999999864e+02,1.307599999999999909e+02,6.198899999999999721e+01,-6.927838781218782283e-05
1.657299999999999898e+02,1.150400000000000063e+02,7.813700000000000045e+01,-1.648808941058940117e-05
1.708700000000000045e+02,9.994599999999999795e+01,7.788400000000000034e+01,1.265901856143856162e-04
2.357000000000000028e+01,1.552599999999999980e+01,6.625900000000000034e+01,3.306516579320679938e-02
2.586700000000000159e+02,1.189899999999999949e+02,6.071900000000000119e+01,7.402781333366633548e-03
2.174499999999999886e+02,2.479900000000000091e+02,6.958899999999999864e+01,1.437838870159839980e-02
3.532900000000000063e+01,2.359600000000000080e+02,6.802500000000000568e+01,1.106201967332667326e-03
1.767199999999999989e+02,1.447600000000000087e+01,7.716599999999999682e+01,1.264944916583416769e-02
4.371399999999999864e+01,3.313400000000000034e+01,6.322800000000000153e+01,2.731484533466533161e-04
2.383799999999999955e+02,2.203700000000000045e+02,6.685099999999999909e+01,2.311731442557442544e-03
2.196800000000000068e+02,1.527800000000000011e+02,6.450100000000000477e+01,4.696134835164835972e-04
2.140500000000000114e+02,1.578000000000000114e+02,6.656199999999999761e+01,5.645909737262737793e-04
4.581799999999999784e+01,7.484000000000000341e+01,6.469299999999999784e+01,2.451320429570429625e-05
8.577599999999999625e+01,1.721500000000000057e+02,7.561400000000000432e+01,1.223644194305694441e-03
1.016099999999999994e+02,2.149900000000000091e+02,7.315000000000000568e+01,1.609760016883116877e-03
1.465000000000000000e+02,4.028099999999999881e+01,7.285699999999999932e+01,7.280761235764235352e-04
1.095300000000000011e+02,2.170399999999999920e+02,7.298300000000000409e+01,4.256052818181818706e-04
5.727400000000000091e+01,8.912300000000000111e+00,6.101400000000000290e+01,8.520261749050949199e-03
1.258299999999999983e+02,2.686299999999999955e+01,6.695799999999999841e+01,2.492858966733267037e-04
2.057500000000000000e+02,1.230799999999999983e+02,6.946999999999999886e+01,3.846274553846153947e-04
1.695399999999999920e+02,2.308600000000000136e+02,7.747899999999999920e+01,-9.285841548551448596e-04
9.764100000000000534e+01,1.880999999999999943e+02,7.563700000000000045e+01,3.198104234865135594e-04
1.811999999999999886e+02,1.606299999999999955e+02,7.615200000000000102e+01,9.470791073993008007e-04
1.732700000000000102e+02,1.621399999999999864e+02,7.730700000000000216e+01,1.026855553446553770e-04
2.440800000000000125e+02,1.167300000000000040e+02,6.346300000000000097e+01,-3.099237650349650455e-04
2.269300000000000068e+02,2.100099999999999909e+02,6.760299999999999443e+01,1.037772139190809226e-03
1.256800000000000068e+02,1.077500000000000000e+02,8.132099999999999795e+01,6.420477861138860912e-04
1.407700000000000102e+02,2.091700000000000159e+01,7.068999999999999773e+01,8.879745966033966015e-04
7.945299999999999585e+00,1.819600000000000080e+02,6.827899999999999636e+01,2.590262074295704431e-02
2.347700000000000102e+02,2.436899999999999977e+02,6.754399999999999693e+01,2.378410520479520233e-03
2.890700000000000003e+01,1.872899999999999920e+02,6.842900000000000205e+01,-3.148531134865135105e-04
3.077499999999999858e+01,2.117500000000000000e+02,6.785299999999999443e+01,3.181182401598401949e-04
1.267600000000000051e+02,5.097199999999999953e+00,6.969700000000000273e+01,2.080399971198801379e-02
2.336200000000000045e+02,7.308899999999999864e+01,7.226999999999999602e+01,4.479434390609390447e-04
1.726200000000000045e+02,3.168900000000000006e+01,7.542499999999999716e+01,1.123035234865134540e-04
1.902599999999999909e+02,7.393300000000000693e+01,7.497199999999999420e+01,8.806391528471528855e-05
4.348700000000000188e+01,1.864000000000000057e+02,7.083799999999999386e+01,7.180221983816183337e-04
2.257100000000000080e+02,1.407100000000000080e+02,6.438200000000000500e+01,-1.947463601398601626e-04
2.078799999999999955e+02,3.575399999999999778e+01,7.733599999999999852e+01,-1.189462985114885137e-04
1.040799999999999983e+02,2.600099999999999909e+02,6.401300000000000523e+01,1.396093235764235725e-02
2.480699999999999932e+02,1.556900000000000084e+01,6.832399999999999807e+01,8.581653680319680649e-03
2.232800000000000011e+02,2.404699999999999989e+02,6.885800000000000409e+01,-4.733199113186814196e-04
1.029000000000000057e+02,7.160500000000000398e+01,7.361599999999999966e+01,2.442333347852148001e-04
5.810999999999999943e+01,3.592699999999999960e+01,6.439400000000000546e+01,3.725435912087911522e-04
2.525000000000000000e+02,1.206899999999999977e+02,6.138300000000000267e+01,4.547019844255744867e-04
2.600600000000000023e+02,1.093599999999999994e+02,6.140800000000000125e+01,5.314890879120880976e-04
2.517899999999999920e+02,2.410999999999999943e+02,6.712800000000000011e+01,1.899486172277722179e-02
6.121600000000000108e+01,9.245499999999999829e+01,6.999599999999999511e+01,2.670296261738261769e-04
1.003400000000000034e+02,9.865000000000000568e+01,7.780500000000000682e+01,3.064821911788212115e-04
9.940999999999999659e+01,2.689999999999999947e+00,6.360999999999999943e+01,1.664323772907092686e-02
2.115699999999999932e+02,1.412299999999999898e+02,6.690800000000000125e+01,7.592833236763242154e-05
2.111500000000000057e+02,9.818899999999999295e+00,6.939499999999999602e+01,7.951549692707292815e-04
1.837199999999999989e+02,2.168700000000000117e+01,7.498000000000000398e+01,3.329974434345653930e-03
8.753000000000000114e+01,2.527800000000000011e+02,6.395199999999999818e+01,3.293784748051948198e-03
4.573500000000000121e+00,8.705400000000000205e+01,6.541700000000000159e+01,1.183465137252747400e-02
1.459799999999999898e+02,1.553199999999999932e+02,8.134300000000000352e+01,8.396825132867132783e-04
3.188700000000000045e+01,1.487400000000000091e+02,6.653900000000000148e+01,3.713098410539460680e-03
2.454199999999999875e+02,1.233199999999999932e+02,6.217099999999999937e+01,1.314948841658341574e-03
1.899199999999999875e+02,1.704600000000000080e+02,7.781300000000000239e+01,1.011185898101898408e-04
2.090600000000000023e+02,1.751500000000000057e+01,7.271500000000000341e+01,4.578387329870128994e-04
5.094500000000000028e+01,5.417900000000000205e+01,6.552400000000000091e+01,5.790509863136861137e-04
3.022299999999999898e+01,1.178100000000000023e+02,6.470999999999999375e+01,8.231457059940060477e-04
1.961100000000000136e+02,8.828300000000000125e+01,7.401999999999999602e+01,2.483412877422577140e-04
1.651200000000000045e+02,1.788400000000000034e+02,8.053900000000000148e+01,4.327366093906093430e-04
2.206399999999999864e+02,2.616800000000000068e+02,6.853000000000000114e+01,1.180637263836163686e-02
2.410999999999999943e+02,1.450999999999999943e+02,6.364099999999999824e+01,1.640880216983017087e-02
9.867100000000000648e+01,1.334399999999999942e+01,6.460899999999999466e+01,2.851189026673326484e-04
2.388299999999999912e+01,2.625799999999999841e+02,6.411400000000000432e+01,1.458655083728271906e-02
2.492100000000000080e+02,1.776800000000000068e+02,6.494599999999999795e+01,1.429876279164835236e-02
2.483199999999999932e+02,5.153900000000000148e+01,7.248300000000000409e+01,1.719692014455544496e-03
1.738100000000000023e+02,2.244499999999999886e+02,8.026200000000000045e+01,-1.925895894105895921e-05
2.275500000000000114e+02,2.594100000000000250e+02,6.780500000000000682e+01,3.093063258561438642e-02
9.417900000000000205e+01,1.057999999999999972e+02,7.586700000000000443e+01,-3.190752672527472121e-04
9.583100000000000307e+01,6.822799999999999443e+01,7.116400000000000148e+01,-1.132111142217782327e-04
2.098799999999999955e+02,2.302800000000000011e+02,7.367300000000000182e+01,-2.570639315484515245e-04
1.856599999999999966e+02,1.531100000000000136e+02,7.546399999999999864e+01,2.900799763236762549e-04
7.818899999999999295e+01,1.372299999999999898e+02,7.303799999999999670e+01,9.952964688321676474e-04
2.007800000000000011e+02,7.254699999999999704e+01,7.335599999999999454e+01,1.324303682617382198e-04
2.027199999999999989e+02,1.434900000000000091e+02,6.928799999999999670e+01,3.857881016683316583e-04
8.188599999999999568e+01,2.387199999999999989e+02,6.579200000000000159e+01,4.684865592407592787e-04
2.519499999999999886e+02,2.552800000000000011e+02,6.693200000000000216e+01,3.230327969580419623e-02
1.688600000000000136e+02,2.535999999999999943e+02,7.790999999999999659e+01,2.317271940059940352e-04
1.092199999999999989e+02,7.351900000000000546e+01,7.594100000000000250e+01,6.086414809690309218e-04
1.948499999999999943e+02,4.499900000000000233e+01,7.558100000000000307e+01,-1.844980284415584696e-04
1.480300000000000011e+02,1.465999999999999943e+02,8.077500000000000568e+01,3.282063678321678227e-04
8.162600000000000477e+01,2.584800000000000182e+02,6.227900000000000347e+01,1.739527444085913963e-02
1.149899999999999949e+02,1.759600000000000080e+02,7.936799999999999500e+01,4.880613725274725485e-04
2.105600000000000094e+01,1.300699999999999932e+02,6.494599999999999795e+01,9.666810083216785532e-03
9.006100000000000705e+01,2.586499999999999773e+02,6.239699999999999847e+01,2.284921323476523519e-02
2.658000000000000114e+02,2.140500000000000114e+02,6.835699999999999932e+01,2.608930563056942840e-03
1.292700000000000102e+02,2.592699999999999818e+02,7.422199999999999420e+01,1.220273487711288733e-02
1.897500000000000000e+02,1.487199999999999989e+02,7.449899999999999523e+01,1.035504582617382749e-03
3.087999999999999901e+01,5.010600000000000165e+01,6.523000000000000398e+01,-1.439405425374625002e-04
1.000900000000000034e+02,4.594500000000000028e+01,6.906100000000000705e+01,8.351853066933061752e-05
2.173799999999999955e+02,8.091599999999999682e+01,7.284000000000000341e+01,7.542585898901099043e-04
1.893499999999999943e+02,2.263899999999999864e+02,7.855100000000000193e+01,-4.960217504495505105e-04
2.405399999999999920e+02,7.150199999999999889e+00,6.878400000000000603e+01,1.016532552237762316e-02
2.589700000000000273e+02,1.519799999999999898e+02,6.791200000000000614e+01,1.339225461898102022e-02
7.790800000000000125e+01,1.460800000000000054e+01,6.428799999999999670e+01,2.186810389610388991e-05
5.004999999999999716e+01,1.744199999999999875e+02,6.864000000000000057e+01,-4.207461828171819927e-05
6.329999999999999716e+01,2.532199999999999989e+02,6.489499999999999602e+01,6.511166334665335030e-03
1.638100000000000023e+02,2.597500000000000000e+02,7.768200000000000216e+01,1.783391174985014815e-02
5.499699999999999989e+01,7.911400000000000432e+01,6.764199999999999591e+01,3.074847397602397314e-04
2.239099999999999966e+02,6.781799999999999784e+01,7.551800000000000068e+01,1.285626253746253826e-04
2.470200000000000102e+02,2.933999999999999986e+01,7.180899999999999750e+01,1.453718372227772316e-04
2.650099999999999909e+02,4.863600000000000279e+01,6.856799999999999784e+01,2.713810546733266826e-02
3.391100000000000136e+01,3.745899999999999785e+00,6.237700000000000244e+01,1.405008440759240515e-02
3.944899999999999807e+01,1.312800000000000011e+02,6.659199999999999875e+01,1.127532776873126693e-03
2.196699999999999875e+02,2.327299999999999898e+02,6.998600000000000421e+01,1.329291639520479348e-03
3.947099999999999653e+01,8.060500000000000398e+01,6.400000000000000000e+01,-2.571219092907093173e-04
1.943199999999999932e+02,1.328700000000000081e+01,7.431999999999999318e+01,5.400047301198800977e-03
9.710999999999999943e+01,1.552299999999999898e+02,7.962099999999999511e+01,-5.875439891108890549e-04
1.332199999999999989e+02,9.042400000000000659e+00,7.044299999999999784e+01,4.151592354145853224e-03
2.061800000000000068e+02,1.801800000000000068e+02,7.618800000000000239e+01,2.871382542357642643e-04
1.901999999999999886e+02,9.569800000000000750e+00,7.506900000000000261e+01,4.548021990309690336e-03
2.129399999999999977e+02,8.610099999999999909e+01,7.111799999999999500e+01,6.362065341658342324e-04
4.518200000000000216e+01,1.627199999999999989e+02,6.534099999999999397e+01,1.846882974925075126e-03
2.419099999999999966e+02,7.778799999999999670e+01,6.975300000000000011e+01,-1.178107638361637789e-04
1.259599999999999937e+02,2.276899999999999977e+02,7.496399999999999864e+01,5.693951283716283153e-04
1.242600000000000051e+02,2.383000000000000114e+02,7.341700000000000159e+01,1.504920382617385601e-05
1.526200000000000045e+01,9.380500000000000682e+01,6.604399999999999693e+01,4.282566140939061440e-03
1.811699999999999875e+02,2.421699999999999875e+02,7.632099999999999795e+01,4.507264743256741502e-04
1.328100000000000023e+02,2.336200000000000045e+02,7.506199999999999761e+01,1.017429753376623272e-03
2.449799999999999898e+02,2.202800000000000011e+02,6.643000000000000682e+01,1.254860126873125561e-04
8.153700000000000614e+01,1.955399999999999920e+02,7.057599999999999341e+01,1.255148759240758843e-04
2.083199999999999932e+02,6.909199999999999875e+01,7.632899999999999352e+01,8.011290909090909443e-04
2.672200000000000131e+01,8.188400000000000034e+01,6.303900000000000148e+01,1.151584318011988038e-03
7.020499999999999829e+01,1.414900000000000091e+02,6.965200000000000102e+01,-5.936900826173825696e-04
2.011399999999999864e+02,3.102199999999999847e+01,7.566899999999999693e+01,4.363503021978021638e-04
1.173400000000000034e+02,2.557500000000000000e+02,6.951399999999999579e+01,5.702856377622377883e-04
1.261800000000000033e+01,3.486399999999999721e+01,6.635999999999999943e+01,5.449010383916082743e-03
1.467400000000000091e+02,1.465600000000000058e+01,7.341500000000000625e+01,1.943731028971028838e-04
4.408800000000000097e+01,2.093400000000000034e+02,6.732500000000000284e+01,-3.983089132767232308e-04
1.350300000000000011e+02,2.727199999999999847e+01,6.901099999999999568e+01,7.164129271428572093e-04
1.234800000000000040e+02,9.553300000000000125e+01,7.981000000000000227e+01,4.213379330669333095e-05
2.650799999999999841e+02,9.846999999999999886e+01,6.345000000000000284e+01,2.517221963088911441e-02
2.578899999999999864e+02,2.752100000000000080e+01,6.966599999999999682e+01,1.889329980949050816e-02
1.396899999999999977e+02,5.550900000000000034e+01,7.441599999999999682e+01,5.129245314965034898e-04
2.062700000000000102e+02,1.172800000000000011e+02,7.018399999999999750e+01,7.258583710289712339e-04
7.163800000000000523e+01,1.599199999999999875e+02,6.990300000000000580e+01,1.979041577522477717e-03
2.233799999999999955e+02,5.834499999999999886e+01,7.738599999999999568e+01,-7.772413606393609523e-05
1.341000000000000014e+01,1.164200000000000017e+02,6.420699999999999363e+01,1.840895411588410922e-04
7.713899999999999579e+01,7.355599999999999739e+01,6.747899999999999920e+01,1.307627170829171401e-04
1.900099999999999909e+02,1.223900000000000006e+02,7.311899999999999977e+01,-1.023996694005994111e-04
1.037000000000000028e+02,2.544799999999999898e+02,6.451699999999999591e+01,5.181074772827172839e-03
2.579800000000000182e+02,1.690500000000000114e+02,6.439000000000000057e+01,7.825396063236763353e-04
1.219899999999999949e+02,2.043199999999999861e+01,6.680200000000000671e+01,6.049531854145853574e-04
2.434799999999999898e+02,1.780800000000000125e+02,6.516200000000000614e+01,8.780664122877123714e-04
1.985399999999999920e+02,1.057000000000000028e+02,7.300300000000000011e+01,2.771343611488511199e-04
1.102500000000000000e+02,2.305500000000000114e+02,7.193600000000000705e+01,9.059676692307693608e-05
1.085199999999999960e+02,1.621899999999999977e+02,8.125100000000000477e+01,-8.634126913186813707e-04
2.093499999999999943e+02,7.827100000000000080e+01,7.283400000000000318e+01,5.646857655744256773e-04
1.316299999999999955e+02,5.775800000000000267e+01,7.376900000000000546e+01,2.330844331828171379e-04
1.355999999999999943e+02,6.119100000000000250e+01,7.505200000000000671e+01,2.215595247752248458e-04
2.621499999999999773e+02,1.751000000000000156e+01,6.685599999999999454e+01,9.831384786013985105e-03
2.354600000000000080e+02,2.567900000000000205e+02,6.815099999999999625e+01,4.220038162487512769e-03
1.651699999999999875e+02,1.240000000000000000e+02,7.801200000000000045e+01,3.175027873126872640e-04
1.717400000000000091e+02,3.924199999999999733e+01,7.651800000000000068e+01,7.929547646353645850e-04
7.669700000000000273e+01,1.650399999999999920e+02,7.165399999999999636e+01,6.473595101798201770e-04
9.118999999999999773e+01,2.360600000000000023e+02,6.561799999999999500e+01,3.355538525774225513e-04
5.545000000000000284e+01,1.430900000000000034e+02,6.716700000000000159e+01,1.021183121778221565e-03
2.069099999999999966e+02,1.340399999999999920e+02,6.951099999999999568e+01,3.653696783216780607e-05
2.240900000000000034e+02,1.746100000000000136e+02,6.728700000000000614e+01,4.131241564435563624e-04
2.446599999999999966e+02,1.302700000000000102e+02,6.285999999999999943e+01,2.449757569430568776e-04
1.564300000000000068e+02,2.080999999999999943e+02,7.963500000000000512e+01,8.426654521278720712e-04
1.764900000000000091e+02,1.252500000000000000e+02,7.594100000000000250e+01,1.059465681108890935e-04
1.341399999999999864e+02,2.244900000000000091e+02,7.462300000000000466e+01,8.296418982017983055e-04
1.835099999999999909e+02,5.156799999999999784e+01,7.687199999999999989e+01,8.612072016983015168e-05
1.819499999999999886e+02,1.217099999999999937e+02,7.395099999999999341e+01,1.912644268731268974e-04
1.752800000000000011e+02,2.564300000000000068e+02,7.718099999999999739e+01,1.592959967422577158e-02
1.378400000000000034e+02,3.638100000000000023e+01,7.077100000000000080e+01,-2.086261728371634769e-05
1.980200000000000102e+02,1.262999999999999972e+02,7.152700000000000102e+01,3.477414494305694644e-04
1.174800000000000040e+02,4.910799999999999699e+01,6.896999999999999886e+01,-1.500565303696303765e-04
2.808299999999999841e+01,1.338400000000000034e+02,6.623999999999999488e+01,1.282874017392607313e-02
1.079599999999999937e+02,4.492199999999999704e+01,6.950600000000000023e+01,2.711166104895104093e-04
2.648899999999999864e+02,5.709999999999999964e+00,6.235999999999999943e+01,6.786530470406593185e-02
2.170299999999999940e+01,1.475999999999999943e+02,6.600900000000000034e+01,-1.573951651048950673e-04
1.579199999999999982e+01,1.760800000000000125e+02,6.950700000000000500e+01,1.242383140031968125e-03
4.567999999999999972e+01,8.800000000000000044e-01,6.089999999999999858e+01,6.040263316683313830e-04
2.056200000000000045e+02,2.130399999999999920e+02,7.363400000000000034e+01,2.389758090209790232e-03
1.744199999999999875e+02,2.658899999999999864e+02,7.570000000000000284e+01,1.484154296663336633e-02
1.464699999999999989e+02,1.240600000000000023e+02,8.170300000000000296e+01,7.092101718281714775e-05
3.648899999999999721e+01,1.532599999999999909e+02,6.488599999999999568e+01,-7.743242497502485667e-05
3.708800000000000097e+01,5.451400000000000290e+01,6.668000000000000682e+01,1.770811805714285719e-04
1.806699999999999875e+02,8.985999999999999943e+01,7.599500000000000455e+01,1.221427405294705593e-04
6.993300000000000693e+01,1.674299999999999855e+01,6.304599999999999937e+01,1.071641546453546605e-04
5.382300000000000040e+01,2.511299999999999955e+02,6.487199999999999989e+01,3.582645606463536695e-03
7.989200000000000301e+00,1.939900000000000091e+02,6.854999999999999716e+01,1.329546900199800145e-03
2.238799999999999955e+02,1.374600000000000044e+01,6.846500000000000341e+01,6.014484995104893731e-04
9.193800000000000239e+01,8.785699999999999932e+01,7.391800000000000637e+01,6.851032094905094155e-04
1.661100000000000136e+02,1.725500000000000114e+02,8.000900000000000034e+01,-2.637438598001998267e-04
1.401399999999999864e+02,1.310800000000000125e+02,8.088500000000000512e+01,9.848911447152851383e-05
1.570000000000000062e+00,4.670000000000000284e+01,6.534999999999999432e+01,1.116040031628371711e-02
9.242400000000000659e+01,4.671800000000000352e+01,6.777100000000000080e+01,1.588311596903096252e-04
2.743900000000000006e+01,1.944699999999999989e+02,6.749800000000000466e+01,5.437044818181817037e-04
2.019800000000000040e+01,3.677799999999999869e+01,6.357099999999999795e+01,3.817281912087912201e-04
9.683799999999999386e+01,2.621000000000000227e+02,6.247699999999999676e+01,4.874946458341657823e-03
2.313300000000000125e+02,1.572199999999999989e+02,6.299600000000000222e+01,4.546769040959036196e-05
2.654100000000000250e+02,2.515500000000000114e+02,6.332000000000000028e+01,2.946204980473526511e-02
2.549000000000000057e+02,1.392899999999999920e+02,6.541500000000000625e+01,5.705383904395604916e-03
2.592400000000000091e+02,2.175000000000000000e+02,6.743500000000000227e+01,1.200375660129870091e-02
2.308300000000000125e+02,1.263100000000000023e+02,6.356000000000000227e+01,6.088818008191808524e-04
8.261199999999999477e+01,1.731800000000000139e+01,6.500700000000000500e+01,1.014474098001998028e-04
5.975800000000000267e+01,2.241200000000000045e+02,6.863200000000000500e+01,1.169004447552447539e-03
4.494100000000000250e+01,1.567400000000000091e+02,6.299399999999999977e+01,1.356445112187811951e-03
2.424099999999999966e+02,5.656000000000000227e+01,7.445300000000000296e+01,5.300848768231767845e-04
2.565899999999999750e+02,1.614499999999999886e+02,6.748799999999999955e+01,1.120263081678321733e-02
2.654300000000000068e+02,1.901800000000000068e+02,6.733499999999999375e+01,4.449021943396603944e-03
2.470099999999999909e+02,8.362800000000000011e+01,6.630299999999999727e+01,7.564848641528471290e-04
1.777299999999999898e+02,8.305500000000000682e+01,7.574200000000000443e+01,2.198576831268732172e-04
1.874199999999999875e+02,2.455900000000000034e+02,7.633400000000000318e+01,1.440798416963036876e-03
4.988000000000000256e+01,9.979699999999999704e+01,6.462800000000000011e+01,2.583124625374625576e-04
1.953799999999999955e+02,7.988500000000000512e+01,7.356499999999999773e+01,2.497855089810189881e-04
2.133800000000000097e+01,8.213299999999999557e+01,6.382699999999999818e+01,8.870860601118880527e-04
1.675900000000000034e+02,1.371100000000000136e+02,7.678799999999999670e+01,1.113128094905095026e-04
2.571399999999999864e+01,8.984600000000000364e+01,6.329200000000000159e+01,5.005152500199800758e-04
2.221000000000000085e+01,2.361599999999999966e+01,6.583299999999999841e+01,1.595612337162837088e-03
1.301500000000000057e+01,1.043199999999999932e+02,6.376299999999999812e+01,2.022568606293706495e-02
2.362100000000000080e+02,6.488599999999999568e+01,7.437999999999999545e+01,-6.522679801198802158e-05
1.226500000000000057e+02,1.267000000000000028e+02,8.185999999999999943e+01,1.440005378521478545e-03
1.731699999999999875e+02,9.166500000000000625e+01,7.726399999999999579e+01,4.842179337662337710e-04
1.578499999999999943e+02,2.150800000000000125e+02,7.864100000000000534e+01,4.522808114885114783e-04
1.029300000000000068e+02,6.159300000000000352e+01,7.045399999999999352e+01,4.361699570429571223e-04
1.946999999999999886e+02,9.689900000000000091e+01,7.447100000000000364e+01,7.261880138861137287e-04
1.134599999999999937e+02,1.388000000000000114e+02,8.100000000000000000e+01,2.467497097902097807e-04
6.712399999999999523e+01,2.032500000000000000e+02,6.969599999999999795e+01,2.246056143856144409e-04
1.096700000000000017e+02,1.073799999999999955e+01,6.484199999999999875e+01,4.915851052947054671e-04
8.439499999999999602e+01,1.648700000000000045e+02,7.483599999999999852e+01,2.115811111388611273e-04
1.430999999999999943e+02,2.126200000000000045e+02,7.643300000000000693e+01,3.264996112887113330e-04
2.350200000000000102e+02,4.350900000000000034e+01,7.632599999999999341e+01,5.060129243756243504e-04
5.760900000000000176e+01,2.010099999999999909e+02,6.807699999999999818e+01,-1.599126161138861562e-04
2.636800000000000068e+02,2.590199999999999818e+02,6.568999999999999773e+01,8.521317937092907913e-02
1.825699999999999932e+02,1.777199999999999989e+02,8.014600000000000080e+01,-2.415540269730271765e-05
2.034000000000000057e+02,2.034600000000000080e+02,7.626300000000000523e+01,2.739255891108890897e-04
5.575399999999999778e+01,1.176700000000000017e+02,6.782899999999999352e+01,4.370426728271728360e-04
3.961999999999999744e+01,1.018599999999999994e+02,6.238900000000000290e+01,2.810935440559440574e-03
6.873300000000000409e+01,5.466799999999999926e+01,6.697400000000000375e+01,3.655329095604396166e-04
2.244199999999999875e+02,2.156699999999999875e+02,6.944400000000000261e+01,-6.944968831168845548e-06
2.919500000000000028e+01,5.912700000000000244e+01,6.671200000000000330e+01,2.096535404595405990e-05
2.621299999999999955e+02,1.235699999999999932e+02,6.225800000000000267e+01,1.532834807932067882e-02
1.721699999999999875e+02,1.539099999999999966e+02,7.748900000000000432e+01,-3.325849170829173098e-05
8.087699999999999889e+00,2.252100000000000080e+01,6.699200000000000443e+01,2.092441766973026848e-02
1.631100000000000136e+02,3.448400000000000176e+01,7.734699999999999420e+01,2.328911007992007904e-04
6.743500000000000227e+01,1.802599999999999909e+02,6.934499999999999886e+01,3.701976476523476654e-04
3.859100000000000108e+01,8.892100000000000648e+01,6.338400000000000034e+01,5.009694075924076137e-04
1.238700000000000045e+02,2.515099999999999909e+02,7.336799999999999500e+01,1.727598637762237663e-03
4.228699999999999903e+01,1.951699999999999875e+02,6.839300000000000068e+01,5.406466296003995800e-04
5.934599999999999653e+01,2.087199999999999989e+02,6.816500000000000625e+01,3.976300129300699374e-04
1.155499999999999972e+02,1.922700000000000102e+02,7.745900000000000318e+01,7.479952786213785697e-04
8.120199999999999818e+01,2.529199999999999875e+02,6.458499999999999375e+01,8.968907232767234228e-03
1.451100000000000136e+02,1.157099999999999937e+02,8.087300000000000466e+01,1.242954182817183049e-04
1.279099999999999966e+02,6.249099999999999966e+01,7.411599999999999966e+01,9.320152790209789697e-04
9.167099999999999582e+00,2.525699999999999932e+02,6.457299999999999329e+01,5.047040094885115423e-03
7.614900000000000091e+01,1.954600000000000080e+02,6.917300000000000182e+01,1.283288706803196967e-03
2.363100000000000023e+02,2.492500000000000000e+02,6.828900000000000148e+01,7.974180643356644418e-04
2.659300000000000068e+02,1.065000000000000036e+01,6.318999999999999773e+01,2.960028846935064753e-02
1.930000000000000000e+02,2.334099999999999966e+02,7.654300000000000637e+01,5.248036021978022677e-04
7.574500000000000455e+01,2.016500000000000057e+02,6.871399999999999864e+01,4.444640575824175045e-04
1.454699999999999989e+02,4.973599999999999710e+01,7.384199999999999875e+01,3.368310212787212991e-04
1.005300000000000011e+02,8.650900000000000034e+01,7.524399999999999977e+01,5.229458266733266096e-04
2.365999999999999943e+02,1.901200000000000045e+02,6.623499999999999943e+01,1.190381585414585066e-04
1.635699999999999932e+02,2.109699999999999989e+02,7.926500000000000057e+01,3.168510033966034662e-04
4.270900000000000318e+01,1.097399999999999949e+02,6.466100000000000136e+01,-1.844533449550449743e-04
1.888700000000000045e+02,4.338400000000000034e+01,7.558299999999999841e+01,4.845164658341658318e-04
4.665100000000000335e+01,2.547700000000000102e+02,6.520300000000000296e+01,2.473375716283716247e-04
2.275699999999999932e+02,2.331999999999999886e+02,6.783700000000000330e+01,-6.020972458541456952e-05
1.684300000000000068e+02,1.903000000000000114e+02,8.137900000000000489e+01,3.485208441558449203e-05
2.539699999999999989e+02,5.701500000000000057e+01,7.135200000000000387e+01,3.922892930769230659e-03
6.777999999999999581e+00,9.429200000000000159e+01,6.458199999999999363e+01,9.686918685314684432e-03
5.010999999999999943e+01,4.641499999999999915e+01,6.423399999999999466e+01,1.319712721978021541e-04
6.638899999999999579e+01,1.305900000000000034e+02,6.889199999999999591e+01,-3.554143099800198655e-04
1.454499999999999886e+02,1.383300000000000125e+02,8.135800000000000409e+01,6.982130010289710077e-04
