x,y,z,mean_curvature
1.692700000000000102e+02,2.504600000000000080e+02,8.237900000000000489e+01,-4.580718740259739907e-03
1.130600000000000023e+02,2.217800000000000011e+02,8.472700000000000387e+01,1.787815632367632107e-03
9.266299999999999315e+00,1.884300000000000068e+02,8.370199999999999818e+01,-2.391178231768231657e-03
1.438600000000000136e+02,1.360999999999999943e+02,7.470999999999999375e+01,-4.056153826173826242e-03
2.543400000000000034e+02,1.782100000000000080e+02,8.250600000000000023e+01,-1.331411699300698954e-03
1.119300000000000068e+02,2.474499999999999886e+02,8.393600000000000705e+01,-3.456879347032966975e-03
4.481799999999999784e+01,2.198700000000000045e+02,8.401900000000000546e+01,-1.579407159840159241e-03
1.895999999999999943e+02,1.020000000000000000e+02,7.934499999999999886e+01,-3.774271260739260961e-03
1.285999999999999943e+02,8.937800000000000011e+01,8.332699999999999818e+01,-3.754466133866137824e-04
5.762100000000000222e+01,1.820900000000000034e+02,8.119599999999999795e+01,-1.074348860539460666e-02
2.115699999999999932e+02,1.396899999999999977e+02,7.898000000000000398e+01,-9.544686863136864208e-03
1.567599999999999909e+02,3.622399999999999665e+01,8.704900000000000659e+01,-1.044300149250749175e-02
1.785800000000000125e+02,2.131299999999999955e+02,7.915000000000000568e+01,-1.077875692607392633e-02
2.230300000000000011e+02,1.762000000000000099e+01,7.640800000000000125e+01,-4.134486145854145318e-03
1.547199999999999989e+02,1.065499999999999936e+01,8.461899999999999977e+01,-1.174370631368631263e-02
2.048699999999999832e+01,2.388499999999999943e+02,8.140000000000000568e+01,-4.289305604395604078e-03
6.736700000000000443e+01,1.665800000000000125e+02,8.100600000000000023e+01,-2.590436543456545171e-04
2.195500000000000114e+02,7.360200000000000387e+01,8.206600000000000250e+01,-4.035873312687313259e-03
7.820199999999999818e+01,1.689799999999999898e+02,8.032800000000000296e+01,-7.822583346653337252e-04
2.474699999999999989e+02,2.100500000000000114e+02,8.048600000000000421e+01,-3.778561423576423661e-03
2.066500000000000057e+02,6.569499999999999673e+00,7.573099999999999454e+01,-6.475539174825174077e-03
1.789499999999999886e+02,1.435300000000000011e+02,7.774200000000000443e+01,-3.793674777219780206e-03
3.845000000000000284e+01,1.528500000000000014e+01,7.727100000000000080e+01,-4.457772945054945361e-03
2.462500000000000000e+02,6.044900000000000162e+00,7.363400000000000034e+01,-5.341602767232767751e-03
1.694199999999999875e+02,4.722699999999999676e+01,8.525600000000000023e+01,-4.712714234765234822e-03
5.374200000000000088e+00,1.164800000000000040e+02,8.166599999999999682e+01,-4.204061848151845453e-04
1.090699999999999932e+02,5.013400000000000034e+01,8.229900000000000659e+01,-1.177242363656343625e-02
1.865500000000000114e+01,5.488000000000000256e+01,7.836100000000000421e+01,-3.286918619380619060e-03
7.156600000000000250e+01,3.497200000000000131e+01,7.733700000000000330e+01,-7.343733966033965353e-03
1.857199999999999989e+02,2.279399999999999977e+02,8.004099999999999682e+01,-3.904980122877122709e-03
1.932700000000000173e+01,1.747599999999999909e+01,7.388800000000000523e+01,-4.366484435564436418e-03
2.544399999999999977e+02,2.199099999999999966e+02,7.921999999999999886e+01,-5.804452400599400749e-03
1.125199999999999960e+02,1.955000000000000000e+02,8.287199999999999989e+01,-8.231094185814184783e-03
3.557800000000000296e+01,1.416399999999999864e+02,8.124299999999999500e+01,-6.599823287712288343e-03
1.841500000000000057e+02,2.519199999999999875e+02,8.037600000000000477e+01,-6.323091978021977075e-03
1.000200000000000067e+01,1.488499999999999943e+02,8.102400000000000091e+01,-1.900537523476523950e-03
8.371699999999999875e+01,7.653499999999999659e+01,7.898999999999999488e+01,-3.276103700299700869e-03
7.943999999999999773e+01,2.435699999999999932e+02,8.300600000000000023e+01,-3.178033982017983237e-03
1.158199999999999932e+02,2.555099999999999909e+02,8.532899999999999352e+01,-9.903956190809191582e-03
2.473499999999999943e+02,2.378199999999999932e+02,7.830700000000000216e+01,-4.484337062937063245e-03
2.010800000000000125e+02,1.127999999999999936e+01,7.560299999999999443e+01,1.268872593406593927e-03
2.264600000000000080e+02,9.947700000000000387e+01,7.977599999999999625e+01,-6.243827612387613246e-03
2.259900000000000091e+02,1.402299999999999898e+02,7.984199999999999875e+01,-5.892975784215785141e-03
1.407599999999999909e+02,1.200999999999999943e+02,7.712800000000000011e+01,-6.237234276723277460e-03
2.525300000000000011e+02,5.596000000000000085e+01,8.107699999999999818e+01,-8.004554547452549101e-03
2.323499999999999943e+02,1.983600000000000136e+02,7.961599999999999966e+01,-7.880452799700298633e-03
2.452400000000000091e+01,2.631700000000000159e+02,7.437699999999999534e+01,3.657952653346653159e-03
6.535300000000000331e+00,1.710099999999999909e+02,8.283700000000000330e+01,-6.636166573426574219e-03
8.456999999999999318e+01,1.896099999999999852e+01,7.888299999999999557e+01,-8.616183373626372377e-03
2.011899999999999977e+02,2.345900000000000034e+02,7.958700000000000330e+01,-4.268528011988011878e-03
1.426200000000000045e+02,1.694900000000000091e+02,7.713100000000000023e+01,-2.023826893106892531e-03
1.986599999999999966e+02,9.147299999999999898e+01,8.365300000000000580e+01,-2.139867450249750402e-03
4.420199999999999818e+01,4.477199999999999847e+01,7.752100000000000080e+01,-5.193460231768231780e-03
1.554499999999999886e+02,1.264300000000000068e+02,7.876999999999999602e+01,-6.682327551448551811e-03
6.008200000000000074e+01,9.154900000000000659e+01,7.890399999999999636e+01,-2.308707542457541246e-03
2.434099999999999966e+02,2.444799999999999898e+02,7.662300000000000466e+01,-7.762866833166844321e-04
1.592199999999999989e+02,2.586200000000000045e+02,8.395900000000000318e+01,-1.654107333666334076e-03
6.621999999999999886e+01,2.258499999999999943e+02,8.542600000000000193e+01,-6.077793216783216115e-03
1.876500000000000057e+02,2.584499999999999886e+02,8.095199999999999818e+01,-4.918070793206792864e-03
7.445699999999999363e+01,2.170399999999999920e+02,8.652500000000000568e+01,9.038493262737263244e-04
1.486100000000000136e+02,1.229200000000000017e+02,7.732500000000000284e+01,-2.858516992007991558e-03
5.373299999999999699e+01,1.211800000000000068e+02,8.287199999999999989e+01,1.298781090909091824e-03
2.601000000000000227e+02,2.899999999999999911e+00,7.290000000000000568e+01,-6.984860638361638577e-03
2.387400000000000091e+02,1.565699999999999932e+02,7.714400000000000546e+01,1.660472196203796125e-03
1.994399999999999977e+02,6.263000000000000256e+01,8.404600000000000648e+01,1.372071290709292240e-03
2.091699999999999875e+02,2.213600000000000136e+02,7.948000000000000398e+01,-3.450563506493506231e-03
2.054000000000000057e+02,4.603300000000000125e+01,8.034399999999999409e+01,-7.042881608391608761e-03
2.464000000000000057e+02,5.386099999999999710e+01,8.052500000000000568e+01,-6.992797546453546724e-03
1.228700000000000045e+02,2.609800000000000182e+02,8.586799999999999500e+01,-9.121070047052946828e-03
2.689499999999999957e+01,1.048599999999999994e+02,8.320399999999999352e+01,1.007135064935064635e-03
1.657100000000000080e+02,1.395099999999999909e+02,7.803400000000000603e+01,3.161837682317682847e-04
1.698799999999999955e+01,1.935399999999999920e+02,8.294499999999999318e+01,-4.866082294705294763e-03
9.991200000000000614e+01,2.182299999999999898e+02,8.635399999999999920e+01,-3.552395240759241828e-03
1.641299999999999955e+02,6.839700000000000557e+01,8.075300000000000011e+01,-4.985440199800199659e-03
1.197900000000000063e+02,1.358899999999999864e+02,7.990200000000000102e+01,-8.772872327672323872e-04
2.598299999999999841e+02,1.277300000000000040e+02,7.966800000000000637e+01,2.162262043556443473e-03
6.305199999999999960e+01,8.542700000000000671e+01,7.910699999999999932e+01,-7.066413493606395028e-03
1.499699999999999989e+02,6.165599999999999881e+01,8.205700000000000216e+01,-8.082624797202793638e-04
1.350999999999999943e+02,2.000000000000000000e+00,8.890000000000000568e+01,-5.770761907092907851e-03
1.859199999999999875e+02,4.962500000000000000e+01,8.425900000000000034e+01,-2.401781758241757977e-03
5.088400000000000034e+01,1.320699999999999932e+02,8.181300000000000239e+01,-1.692736123876124226e-03
2.215300000000000011e+02,2.440600000000000023e+02,7.860399999999999920e+01,2.185883936063936009e-03
2.453300000000000125e+02,2.721699999999999875e+01,7.635200000000000387e+01,-1.245337266733267207e-03
1.811500000000000057e+02,1.033400000000000034e+02,7.925700000000000500e+01,-4.827250737962037776e-03
5.631499999999999773e+01,5.466599999999999682e+01,7.814499999999999602e+01,-3.661830713286713581e-03
9.036599999999999966e+00,2.311100000000000136e+02,8.220300000000000296e+01,-5.821517492507493133e-03
2.739900000000000091e+01,1.176400000000000006e+02,8.116800000000000637e+01,-9.381224875124874116e-04
2.293700000000000117e+01,1.111899999999999977e+02,8.174299999999999500e+01,-6.343678688311687325e-03
1.774399999999999977e+02,2.000199999999999889e+01,8.054600000000000648e+01,-6.583027837162837292e-03
2.189600000000000080e+02,1.468000000000000114e+02,7.913299999999999557e+01,-3.738567069930070780e-03
2.505000000000000071e+01,3.348599999999999710e+01,7.807999999999999829e+01,-4.459097682117882551e-03
7.746800000000000352e+01,1.584600000000000009e+01,7.922599999999999909e+01,9.149578121878128691e-04
1.830000000000000000e+02,1.743799999999999955e+02,8.009199999999999875e+01,-1.228816426573419525e-04
1.432899999999999920e+02,6.172800000000000153e+01,8.339499999999999602e+01,-5.323428874125873955e-03
1.867400000000000091e+02,1.982800000000000011e+02,7.818399999999999750e+01,5.103558821178818747e-04
1.514799999999999898e+02,2.947299999999999898e+01,8.718999999999999773e+01,-4.248309980019979691e-03
8.642799999999999727e+01,1.808300000000000125e+02,8.338500000000000512e+01,-6.210868452547452234e-03
2.563700000000000045e+02,8.877200000000000557e+01,8.262500000000000000e+01,-2.303540558441558375e-03
1.736200000000000045e+02,1.039399999999999977e+02,7.867300000000000182e+01,-2.971444964335664875e-03
1.024200000000000017e+02,2.598199999999999932e+02,8.452299999999999613e+01,-5.494573246753247167e-03
2.211800000000000068e+02,8.773000000000000398e+01,8.149099999999999966e+01,-8.294589100899101355e-03
9.391899999999999693e+01,5.673700000000000188e+01,7.999899999999999523e+01,-3.486850734265734258e-03
1.163700000000000045e+02,1.450200000000000102e+02,8.015600000000000591e+01,-2.495301702297701880e-03
1.688300000000000125e+02,9.196399999999999864e+01,8.181199999999999761e+01,-1.981455946053946142e-03
1.397400000000000020e+01,2.263100000000000023e+01,7.578799999999999670e+01,-6.361662349650348304e-03
1.829199999999999875e+02,1.381200000000000045e+02,7.737300000000000466e+01,-1.985824754545454512e-03
2.173799999999999955e+02,3.403799999999999670e+01,7.858100000000000307e+01,-3.832775384615384751e-03
1.468100000000000023e+02,1.608199999999999932e+02,7.604000000000000625e+01,-8.466255471528474907e-04
7.278300000000000125e+01,2.258400000000000034e+02,8.652500000000000568e+01,-4.356777552947052774e-03
2.390000000000000000e+02,1.980200000000000102e+02,8.069899999999999807e+01,1.218691141858142465e-03
2.262199999999999989e+02,8.798299999999999343e+00,7.619700000000000273e+01,-8.193476603396608821e-04
1.000600000000000023e+02,1.398000000000000114e+02,7.948499999999999943e+01,-6.572674858141858492e-03
1.939099999999999824e+01,4.674099999999999966e+01,7.870099999999999341e+01,6.022483576423572418e-04
1.203599999999999994e+02,2.215999999999999943e+02,8.172299999999999898e+01,-6.248277014395603630e-03
2.083000000000000114e+02,1.857700000000000102e+02,8.150000000000000000e+01,-3.006448272727273163e-03
5.543900000000000006e+01,7.822899999999999920e+01,7.779300000000000637e+01,-5.335466378621379555e-03
8.455400000000000205e+01,1.952800000000000011e+02,8.550600000000000023e+01,-2.157550924275725666e-03
2.530099999999999838e+01,5.096099999999999852e+00,7.542799999999999727e+01,-2.373490867132867482e-03
1.413300000000000125e+02,8.701300000000000523e+01,8.231499999999999773e+01,-3.190013690309689842e-03
1.657199999999999989e+02,1.258599999999999994e+02,7.821899999999999409e+01,-6.939274535464536042e-03
2.278000000000000114e+02,2.186899999999999977e+01,7.636599999999999966e+01,-5.589307725274724782e-03
2.167899999999999938e+00,3.612700000000000244e+01,7.601900000000000546e+01,-8.390441628371629254e-03
2.162800000000000011e+02,1.307800000000000011e+02,7.877100000000000080e+01,-7.816029180819181188e-03
1.844699999999999989e+02,5.800000000000000000e+01,8.440800000000000125e+01,-7.698520879120886477e-04
2.142700000000000102e+02,1.913300000000000125e+02,8.046500000000000341e+01,-4.617331631368631548e-03
2.471500000000000057e+02,1.776299999999999955e+02,8.198799999999999955e+01,4.799607452547452642e-03
1.046299999999999955e+02,3.502199999999999847e+01,8.246500000000000341e+01,-7.330371619380618431e-03
6.016100000000000136e+01,2.493100000000000023e+02,8.329900000000000659e+01,-3.062069185814185815e-03
9.372199999999999420e+00,6.895000000000000284e+01,8.053100000000000591e+01,-3.172189652347652197e-03
1.106299999999999955e+02,2.147100000000000080e+02,8.517499999999999716e+01,-3.852304415584415810e-03
9.151099999999999568e+01,1.330699999999999932e+02,7.952800000000000580e+01,-2.334902692807192936e-03
2.111599999999999966e+02,2.439000000000000057e+02,7.890699999999999648e+01,-1.027081517182817233e-02
1.941100000000000136e+02,2.501299999999999955e+02,7.962199999999999989e+01,-3.624988607392607559e-03
2.572500000000000000e+02,1.908400000000000034e+02,8.245600000000000307e+01,-3.119884735264733715e-04
1.425600000000000023e+02,1.282100000000000080e+02,7.636299999999999955e+01,-5.578129499500499369e-03
1.213499999999999943e+02,2.455500000000000114e+02,8.404500000000000171e+01,-8.423503209390607871e-03
3.273499999999999943e+01,2.601899999999999977e+02,7.625000000000000000e+01,-2.409511069930069579e-03
2.104300000000000068e+02,1.330499999999999972e+01,7.553799999999999670e+01,-2.571262022977022568e-03
8.382200000000000273e+01,2.115000000000000000e+02,8.775799999999999557e+01,-3.324189744255743803e-03
1.676800000000000068e+02,2.563899999999999864e+02,8.396599999999999397e+01,-1.534605804195804000e-03
9.356799999999999784e+01,2.472500000000000000e+02,8.256799999999999784e+01,-7.809391424575424026e-03
1.599600000000000080e+02,1.466899999999999977e+02,7.745600000000000307e+01,-5.390524726273725892e-03
4.972599999999999909e+01,1.108199999999999932e+02,8.089400000000000546e+01,-1.783025996003996657e-03
1.930600000000000094e+01,2.142500000000000000e+02,8.448399999999999466e+01,-2.067075028471528336e-03
1.011099999999999994e+02,7.366800000000000637e+01,7.928700000000000614e+01,-2.170191341658341943e-03
8.643999999999999773e+01,1.502500000000000000e+02,8.005700000000000216e+01,-2.770180153846154691e-03
1.095700000000000074e+01,2.532700000000000102e+02,7.766599999999999682e+01,-3.174057188711289310e-03
5.805499999999999972e+01,1.906200000000000045e+02,8.389199999999999591e+01,-6.266034195804196828e-03
2.492100000000000080e+02,2.597500000000000000e+02,7.478000000000000114e+01,-3.199222193806193579e-03
9.464000000000000057e+01,1.027800000000000011e+02,7.969799999999999329e+01,-6.423223126873115569e-04
1.928100000000000023e+02,1.116200000000000081e+01,7.812900000000000489e+01,-6.639924012587412189e-03
1.756200000000000045e+02,2.550999999999999943e+02,8.241400000000000148e+01,-5.607254669330669766e-03
2.400999999999999943e+02,7.618399999999999750e+01,8.275300000000000011e+01,-7.506128127872128616e-03
1.290900000000000034e+02,1.447499999999999964e+01,8.923099999999999454e+01,2.886237492507491217e-03
9.453000000000000114e+01,8.189300000000000068e+01,7.934199999999999875e+01,-2.385735064935065510e-03
1.654499999999999886e+02,9.691700000000000870e+00,8.214499999999999602e+01,-7.599745974025975091e-03
5.664800000000000324e+01,1.525500000000000114e+02,8.125700000000000500e+01,-5.367606282717283205e-03
1.931899999999999977e+02,2.283100000000000129e+00,8.052800000000000580e+01,-6.144117584615384903e-03
6.917900000000000205e+01,1.452199999999999989e+02,8.101099999999999568e+01,-1.000050499500499280e-03
2.263700000000000045e+02,2.627400000000000091e+02,7.401399999999999579e+01,-4.702841641358640815e-03
2.272400000000000091e+02,9.280800000000000693e+01,8.085800000000000409e+01,-9.069315054945055118e-03
2.571100000000000136e+02,2.288700000000000045e+02,7.936799999999999500e+01,-9.034231768231762048e-04
1.201800000000000068e+02,2.154699999999999989e+02,8.283700000000000330e+01,-1.272412050949050426e-03
6.656999999999999318e+01,1.286599999999999966e+02,8.127299999999999613e+01,-2.498208082917082948e-03
1.046800000000000068e+02,5.776700000000000301e+01,8.139199999999999591e+01,-1.371425734265734053e-03
1.240799999999999983e+02,2.075600000000000023e+02,8.196299999999999386e+01,2.320753515484515368e-03
1.666500000000000057e+02,3.877199999999999847e+01,8.552800000000000580e+01,-3.992945238561439181e-03
2.593700000000000045e+02,7.363700000000000045e+01,8.146599999999999397e+01,-6.404809911088911803e-03
1.855099999999999909e+02,1.093499999999999943e+02,7.814499999999999602e+01,2.035123772227772406e-03
6.531199999999999761e+01,2.357899999999999920e+02,8.534300000000000352e+01,2.066369252747252572e-03
8.587099999999999511e+01,2.440300000000000011e+02,8.281699999999999307e+01,-5.292661495504493059e-04
2.052100000000000080e+02,1.072000000000000028e+02,8.106499999999999773e+01,-1.047778525474525428e-02
1.428600000000000136e+02,2.216599999999999966e+02,8.057699999999999818e+01,-7.123315532467533462e-03
1.705800000000000125e+02,1.266600000000000037e+01,8.183799999999999386e+01,-6.314220460539460462e-03
3.149299999999999855e+01,3.024099999999999966e+01,7.784199999999999875e+01,-7.685999207892107825e-03
4.289699999999999847e+01,9.254699999999999704e+00,7.790399999999999636e+01,-5.956259849000999050e-03
1.888100000000000023e+02,9.137199999999999989e+01,8.243300000000000693e+01,-2.709216986013986573e-03
2.421599999999999966e+02,2.313000000000000114e+02,7.670999999999999375e+01,-8.967543816183816408e-03
2.288199999999999932e+02,2.301299999999999955e+02,7.768699999999999761e+01,-5.116168456543455749e-03
1.629300000000000068e+02,2.087899999999999920e+02,7.854300000000000637e+01,-5.238433505294706055e-03
1.659699999999999989e+02,2.335000000000000000e+02,7.887800000000000011e+01,-4.915798186113886324e-03
2.255799999999999983e+01,6.482999999999999829e+01,7.960800000000000409e+01,-8.269934246753245927e-03
1.035199999999999960e+02,1.565999999999999943e+02,8.063299999999999557e+01,8.634144605394604736e-04
1.336800000000000068e+02,7.727200000000000557e+01,8.306699999999999307e+01,-4.484478425574425602e-03
1.019999999999999929e+01,2.618999999999999773e+02,7.240000000000000568e+01,-4.327835017982017279e-03
1.956200000000000045e+02,1.824600000000000080e+02,7.891899999999999693e+01,9.268014795204794140e-04
8.456399999999999295e+01,1.688000000000000114e+02,7.842199999999999704e+01,-6.210903224775225599e-03
2.340500000000000114e+02,2.572699999999999818e+02,7.452100000000000080e+01,-1.938934874125874562e-03
8.502700000000000102e+01,1.729199999999999875e+02,7.981699999999999307e+01,-2.776132924475524510e-03
9.307999999999999829e+01,1.732800000000000011e+02,7.904900000000000659e+01,-3.375287336663336350e-03
6.459999999999999964e+00,8.487199999999999989e+01,8.043000000000000682e+01,-1.050134165534465439e-02
6.969400000000000261e+01,1.222600000000000051e+02,8.201900000000000546e+01,-1.608961736263736291e-03
1.686200000000000045e+02,2.124399999999999977e+01,8.201600000000000534e+01,-1.134899767232767052e-02
2.278400000000000034e+02,1.458700000000000045e+02,7.839400000000000546e+01,8.552989440559443084e-04
5.795499999999999829e+01,3.987899999999999778e+01,7.821299999999999386e+01,-4.332735965034965019e-03
2.168899999999999864e+02,1.209699999999999989e+02,7.840900000000000603e+01,-2.973382604395604853e-03
6.558700000000000330e+01,2.464499999999999886e+02,8.368200000000000216e+01,-5.405838339660338533e-03
2.012099999999999866e+01,8.877700000000000102e+01,8.116299999999999670e+01,-8.678186252747258946e-04
2.537100000000000080e+02,9.821500000000000341e+01,7.983299999999999841e+01,4.042423724275724314e-03
5.757200000000000273e+01,8.472899999999999920e+01,7.770499999999999829e+01,-7.371549360639360199e-03
6.584199999999999875e+01,1.840600000000000023e+02,8.332899999999999352e+01,-2.165022768231768084e-03
9.807899999999999352e+01,2.339799999999999898e+02,8.392900000000000205e+01,-1.765132096903096861e-03
8.805500000000000682e+01,1.093799999999999955e+02,8.007599999999999341e+01,-4.757185046953047065e-03
8.863700000000000045e+01,3.658100000000000307e+01,7.882099999999999795e+01,-1.078346694305693442e-03
9.746500000000000341e+01,4.075500000000000256e+01,8.133899999999999864e+01,-1.784031306693305676e-03
2.309600000000000080e+02,8.404399999999999693e+01,8.228000000000000114e+01,-4.517545236763237035e-03
2.361500000000000057e+02,2.303000000000000114e+02,7.659000000000000341e+01,-4.160975668331668570e-03
2.109600000000000080e+02,1.240400000000000063e+02,7.932399999999999807e+01,-2.527086098901098685e-03
1.284099999999999966e+02,2.397700000000000102e+02,8.506699999999999307e+01,-3.005713926073926880e-03
1.195900000000000034e+02,5.060099999999999909e+01,8.373699999999999477e+01,-2.401926708291708679e-03
2.047500000000000000e+02,1.854799999999999827e+01,7.624399999999999977e+01,-6.088234555444556328e-03
9.392700000000000671e+01,1.271599999999999966e+02,8.073999999999999488e+01,-2.052983815184815028e-03
1.669099999999999966e+02,1.542899999999999920e+02,7.783899999999999864e+01,-2.629421079920079077e-03
2.573399999999999750e+02,6.312599999999999767e+01,8.135299999999999443e+01,-6.129261645454545278e-03
2.092899999999999920e+02,6.545900000000000318e+01,8.245199999999999818e+01,-1.928229100899100544e-04
1.186899999999999977e+01,4.641199999999999903e+01,8.084900000000000375e+01,-4.190165090909090187e-03
2.336899999999999977e+02,1.887199999999999989e+02,8.038899999999999579e+01,-2.826535554445554384e-03
2.574800000000000182e+02,1.530500000000000114e+02,8.135200000000000387e+01,-1.329157814185814553e-03
7.215800000000000125e+01,7.525000000000000000e+01,7.992799999999999727e+01,-5.045262616383616033e-03
1.275799999999999983e+02,2.224300000000000068e+02,8.214799999999999613e+01,-5.531008992107892819e-03
2.227199999999999989e+02,2.589800000000000182e+02,7.602200000000000557e+01,-7.949612847152847869e-03
1.377999999999999936e+01,1.416999999999999886e+02,8.174399999999999977e+01,-5.679881346653346992e-03
8.991100000000000136e+01,1.673199999999999932e+02,7.879699999999999704e+01,6.487741898101902086e-04
1.552500000000000000e+02,2.113499999999999943e+02,7.870799999999999841e+01,-7.740239813186814213e-03
1.915099999999999909e+02,5.793500000000000227e+01,8.401200000000000045e+01,-5.389747202797204231e-04
1.675300000000000011e+02,1.623899999999999864e+02,7.861599999999999966e+01,8.323784242757248418e-04
2.200000000000000000e+02,1.645600000000000023e+02,7.960299999999999443e+01,-3.629332494505494583e-03
4.155100000000000193e+01,7.813899999999999579e+01,7.803900000000000148e+01,-3.928521998001997806e-03
1.124399999999999977e+02,1.361800000000000068e+02,8.174699999999999989e+01,5.223113426573427337e-04
1.859600000000000080e+02,1.899199999999999875e+02,7.725400000000000489e+01,1.187985573526473401e-03
1.020000000000000000e+02,1.721500000000000057e+02,7.878600000000000136e+01,-6.535411531468530294e-03
9.384000000000000341e+01,9.413299999999999557e+01,7.993300000000000693e+01,-1.533519919180819030e-03
4.414800000000000324e+01,8.337699999999999534e+01,7.923399999999999466e+01,4.547487322677322592e-03
1.448000000000000114e+02,7.729599999999999582e+00,8.670499999999999829e+01,-2.846279297702298313e-03
5.264500000000000313e+01,4.659300000000000352e+01,7.828900000000000148e+01,-7.300456496203796240e-03
1.367100000000000080e+02,1.899000000000000057e+02,7.738299999999999557e+01,-4.470251151248751109e-03
3.345700000000000074e+01,1.486699999999999875e+02,8.018699999999999761e+01,-1.536657485514485253e-03
2.660699999999999932e+02,7.406900000000000261e+01,7.996500000000000341e+01,-7.258433378621378940e-03
9.456199999999999761e+01,1.378300000000000125e+02,7.824699999999999989e+01,-9.185829994005993357e-03
1.018900000000000006e+02,2.396800000000000068e+02,8.309799999999999898e+01,1.253597036963037190e-03
2.103799999999999955e+02,1.148499999999999943e+02,8.024399999999999977e+01,-7.883262112887113107e-03
1.163100000000000023e+02,1.539199999999999875e+02,7.659999999999999432e+01,-3.616366835564435982e-03
6.551200000000000045e+01,5.229500000000000171e+01,7.783400000000000318e+01,-6.994152792207791562e-03
2.199699999999999989e+02,1.919900000000000091e+02,7.960299999999999443e+01,-2.482794402597402871e-03
1.815500000000000114e+02,2.581800000000000068e+02,8.126500000000000057e+01,-1.020421962037962142e-02
2.420500000000000114e+02,1.749099999999999966e+02,8.141800000000000637e+01,-8.221555864135863742e-03
1.178500000000000014e+01,2.417500000000000000e+02,8.035699999999999932e+01,-6.490442367632368037e-03
1.614000000000000057e+02,1.172799999999999976e+01,8.382399999999999807e+01,-3.770062850249750620e-03
6.838700000000000045e+01,1.583000000000000114e+02,8.127200000000000557e+01,-2.536479272127872223e-03
1.320200000000000102e+02,1.180100000000000051e+02,7.922899999999999920e+01,-6.623881912287711386e-03
2.315600000000000023e+02,2.429399999999999977e+02,7.709799999999999898e+01,1.402494172127872292e-03
2.429900000000000091e+02,1.607800000000000011e+02,7.956399999999999295e+01,6.518379520479518135e-04
9.351099999999999568e+01,6.381600000000000250e+01,7.988299999999999557e+01,-1.137282477562437562e-02
3.673400000000000176e+01,1.846999999999999886e+02,8.178700000000000614e+01,-1.106958973026973131e-02
2.369399999999999977e+02,2.482299999999999898e+02,7.571399999999999864e+01,-1.522827277722277285e-03
1.559799999999999898e+02,1.893100000000000094e+01,8.458799999999999386e+01,-6.242823836163836730e-03
1.974600000000000080e+02,7.135999999999999943e+01,8.488800000000000523e+01,-3.818454025974025870e-04
1.521500000000000057e+02,2.381200000000000045e+02,8.154999999999999716e+01,-3.215293706293706390e-03
