x,y,z,gaussian_curvature
9.384300000000000352e+01,2.057199999999999918e+01,7.963599999999999568e+01,1.380579926488511439e-02
2.631600000000000250e+02,2.127899999999999920e+02,8.379399999999999693e+01,3.732901877162837431e-03
1.584199999999999875e+02,1.000900000000000034e+02,7.786700000000000443e+01,2.626890360639360495e-04
2.014199999999999875e+02,2.435500000000000114e+02,7.982699999999999818e+01,4.787163433666333408e-03
3.721399999999999864e+01,1.199899999999999949e+02,8.136100000000000421e+01,2.246375983316683395e-03
1.987299999999999898e+02,1.014699999999999989e+02,8.081799999999999784e+01,1.731972352647352805e-04
1.799300000000000068e+02,2.855300000000000082e+01,8.220999999999999375e+01,2.768646473526473282e-04
2.347299999999999898e+02,1.605600000000000023e+02,7.774599999999999511e+01,1.221247139690309624e-02
1.149599999999999937e+02,5.841199999999999903e+01,8.353100000000000591e+01,3.288897745954045973e-04
1.022199999999999989e+02,1.484300000000000068e+02,7.886299999999999955e+01,3.987848062937062897e-04
8.645499999999999829e+01,2.209600000000000080e+02,8.720000000000000284e+01,2.964707815184815069e-04
2.100000000000000000e+02,2.296699999999999875e+02,7.874599999999999511e+01,1.670532756243756328e-04
1.969499999999999886e+02,3.164099999999999824e+01,7.901300000000000523e+01,5.101629998901099309e-04
9.089499999999999602e+01,1.580999999999999943e+02,8.072899999999999920e+01,1.092925602029970163e-03
2.083300000000000125e+02,1.946299999999999955e+02,8.142199999999999704e+01,5.387361575224775380e-04
2.248000000000000114e+02,4.298799999999999955e+01,8.016299999999999670e+01,2.812855433366633767e-03
1.159599999999999937e+02,1.693799999999999955e+02,7.860500000000000398e+01,3.372072047952047328e-04
6.834199999999999875e+01,1.357199999999999989e+02,7.941400000000000148e+01,1.557378682317681951e-04
2.295800000000000125e+02,5.247899999999999920e+01,7.960800000000000409e+01,2.505231490509491005e-04
1.363499999999999934e+00,1.125499999999999972e+02,8.230700000000000216e+01,3.347908374425574447e-03
2.609499999999999886e+01,9.706600000000000250e+01,8.204699999999999704e+01,1.043585597302697406e-03
1.924699999999999989e+02,8.213299999999999557e+01,8.555700000000000216e+01,3.331765817112886455e-04
2.650000000000000000e+02,1.861999999999999886e+02,8.290000000000000568e+01,2.138957691408590895e-03
2.434399999999999977e+02,4.875600000000000023e+01,8.095099999999999341e+01,4.997908360639361381e-04
8.178499999999999659e+01,2.294000000000000057e+02,8.690000000000000568e+01,3.067773450549451139e-04
2.391699999999999875e+02,7.689600000000000435e+00,7.284399999999999409e+01,3.218658367732267923e-03
1.606899999999999977e+02,1.609199999999999875e+02,7.809300000000000352e+01,1.998991412387612107e-04
5.508400000000000318e+01,1.739199999999999875e+02,8.330200000000000671e+01,1.581681098901098774e-04
1.064399999999999977e+02,1.661200000000000045e+02,7.959999999999999432e+01,4.180078673326673004e-04
2.287500000000000000e+02,2.654900000000000091e+02,7.397100000000000364e+01,7.857459276363635767e-03
6.435299999999999443e+01,7.131199999999999761e+01,7.755899999999999750e+01,4.046787236863137217e-03
1.866899999999999977e+02,2.075099999999999909e+02,7.824899999999999523e+01,6.431471897992008246e-03
9.597199999999999420e+01,1.990999999999999943e+02,8.454800000000000182e+01,1.897027897582417215e-04
1.734000000000000057e+02,2.644900000000000091e+02,8.370099999999999341e+01,7.037299656843155719e-03
1.169300000000000068e+02,1.265600000000000023e+02,8.108499999999999375e+01,2.618588124575424447e-04
1.127099999999999937e+02,2.309699999999999989e+02,8.466200000000000614e+01,1.645200788211788356e-04
1.214800000000000040e+02,1.167800000000000011e+02,8.022299999999999898e+01,1.160359882117882070e-04
2.147400000000000091e+02,4.662599999999999767e+01,7.841200000000000614e+01,4.585107399100899622e-03
1.205900000000000034e+02,1.685300000000000020e+00,8.723199999999999932e+01,8.144908897902099210e-03
2.460099999999999909e+02,1.243099999999999916e+01,7.258799999999999386e+01,1.456968299900100218e-02
1.807800000000000011e+02,1.620800000000000125e+02,7.900799999999999557e+01,2.467963842257742710e-04
1.108299999999999983e+02,1.595000000000000000e+02,7.877100000000000080e+01,5.164254658311688215e-04
4.760699999999999932e+01,6.826699999999999591e+01,7.735099999999999909e+01,1.927318393346653339e-03
1.254099999999999966e+02,7.345000000000000284e+01,8.304900000000000659e+01,2.865035218691308269e-04
1.276800000000000068e+02,1.094399999999999977e+02,7.995699999999999363e+01,5.910142019980020416e-04
3.648299999999999699e+01,2.435000000000000000e+02,8.259000000000000341e+01,3.031116762237761990e-04
6.465500000000000114e+01,5.871500000000000163e+00,7.823699999999999477e+01,3.920379416213785537e-03
2.234099999999999966e+02,1.240900000000000034e+02,7.804000000000000625e+01,1.610899223976023980e-03
2.029199999999999875e+02,6.837099999999999511e+01,8.441599999999999682e+01,1.688789247752248135e-04
1.901200000000000045e+02,1.259300000000000068e+02,7.776900000000000546e+01,2.691410926373626229e-03
1.134699999999999989e+02,1.024000000000000057e+02,8.055500000000000682e+01,4.159086060939060103e-04
6.590800000000000125e+01,1.076299999999999955e+02,8.181199999999999761e+01,3.024365979020979516e-04
1.199200000000000017e+02,9.156000000000000227e+01,8.117100000000000648e+01,2.768650289710289716e-04
2.071500000000000057e+02,2.378000000000000114e+02,7.916800000000000637e+01,2.108348015384615742e-04
1.808500000000000085e+01,1.054599999999999937e+02,8.173699999999999477e+01,1.710250241658341957e-03
3.229099999999999682e+01,1.352599999999999909e+02,8.112800000000000011e+01,3.144712472157841932e-03
2.032700000000000102e+02,1.211099999999999994e+02,7.973600000000000421e+01,3.066130265734265782e-04
1.269300000000000068e+02,6.672100000000000364e+01,8.144100000000000250e+01,5.311742637862139349e-04
1.790099999999999909e+02,1.144100000000000072e+01,8.033299999999999841e+01,2.878929234665334597e-03
7.813700000000000045e+01,8.340600000000000591e+01,7.921699999999999875e+01,2.427378578321678253e-04
6.996399999999999864e+01,2.019300000000000068e+02,8.637300000000000466e+01,4.615331711288711927e-04
9.596999999999999886e+01,2.254600000000000080e+02,8.537300000000000466e+01,6.164527887812189157e-04
2.448899999999999864e+02,2.525800000000000125e+02,7.626099999999999568e+01,3.552334296003995927e-03
1.952800000000000011e+02,1.654399999999999977e+02,7.960899999999999466e+01,3.413105272327672610e-04
2.027199999999999989e+02,2.141899999999999977e+02,8.007899999999999352e+01,4.073322378921078639e-04
1.785200000000000102e+02,4.044299999999999784e+01,8.354000000000000625e+01,2.724688640359640814e-04
1.067500000000000000e+02,1.084500000000000028e+02,8.084999999999999432e+01,4.704327735264734632e-04
3.236099999999999710e+01,1.671699999999999875e+02,8.218300000000000693e+01,8.028655487012988090e-03
2.274099999999999966e+02,1.783600000000000136e+02,8.075700000000000500e+01,5.387962303696304045e-04
1.065300000000000011e+02,4.320100000000000051e+01,8.178600000000000136e+01,4.850370177822177129e-04
1.303899999999999864e+02,1.825699999999999932e+02,7.931499999999999773e+01,6.695028282717283181e-04
2.338500000000000156e+01,4.117699999999999960e+01,7.817900000000000205e+01,3.442511742857143407e-04
1.514399999999999977e+02,1.935099999999999909e+02,7.800900000000000034e+01,1.838718481018980922e-04
1.678899999999999864e+02,1.793199999999999932e+02,7.945499999999999829e+01,1.250065814185819017e-05
8.185700000000000642e+00,4.104699999999999704e+01,7.947400000000000375e+01,3.040188889780219908e-02
2.577500000000000000e+02,1.450300000000000011e+02,7.979600000000000648e+01,6.196667955054945172e-03
5.668599999999999994e+01,3.119900000000000162e+01,7.707599999999999341e+01,7.591590547962036480e-03
2.582900000000000205e+02,1.147699999999999960e+02,7.888400000000000034e+01,4.718367959550449735e-03
2.601600000000000250e+02,2.222100000000000080e+02,8.059600000000000364e+01,8.296898742657344075e-03
2.209000000000000057e+02,1.800000000000000044e+00,7.829999999999999716e+01,1.639454227232767366e-03
1.454799999999999898e+02,9.740200000000000102e+01,8.030400000000000205e+01,2.988559445854145494e-04
2.535300000000000011e+02,2.653000000000000114e+01,7.684699999999999420e+01,4.663994594741258277e-03
8.763500000000000512e+00,1.239800000000000040e+02,8.152400000000000091e+01,3.379752063336662928e-03
2.299999999999999822e+00,2.495999999999999943e+02,7.700000000000000000e+01,2.516142282027972188e-02
1.584199999999999875e+02,2.431599999999999966e+02,8.220900000000000318e+01,7.825692477522477484e-04
2.357400000000000091e+02,4.458800000000000097e+01,8.030899999999999750e+01,4.804168408891109493e-03
1.703699999999999992e+00,9.444499999999999318e+01,8.145199999999999818e+01,7.863586589440559396e-03
1.917899999999999849e+01,1.513300000000000125e+02,8.270799999999999841e+01,8.411840573826174366e-03
1.354600000000000080e+02,5.417600000000000193e+01,8.509799999999999898e+01,5.769288621378621754e-04
1.347500000000000000e+02,2.204099999999999966e+02,8.165200000000000102e+01,3.790226237152847111e-03
6.265100000000000335e+01,7.855100000000000193e+01,7.814600000000000080e+01,2.827615416583416862e-04
7.592400000000000659e+01,1.846999999999999886e+02,8.523000000000000398e+01,6.195142127872129171e-04
2.488700000000000045e+02,9.290200000000000102e+01,8.216899999999999693e+01,1.848774313576423585e-03
1.184300000000000068e+02,1.797899999999999920e+02,7.944100000000000250e+01,4.047756179010989527e-04
1.560699999999999932e+02,6.669799999999999329e+01,8.047599999999999909e+01,6.811195346653345709e-04
1.482299999999999898e+02,9.062600000000000477e+01,8.096800000000000352e+01,6.279254838161838284e-04
8.640599999999999170e+00,1.997299999999999898e+02,8.314499999999999602e+01,4.787521464835164595e-03
2.042500000000000000e+02,2.575699999999999932e+02,8.029399999999999693e+01,7.655590835464535539e-03
2.757100000000000151e+01,1.622700000000000102e+02,8.059699999999999420e+01,7.150979168531468311e-03
2.002899999999999991e+01,1.610600000000000023e+02,8.195199999999999818e+01,3.465313743896104252e-03
1.655999999999999943e+02,2.251999999999999886e+02,7.871399999999999864e+01,3.989591019980020040e-04
7.277899999999999636e+01,2.403600000000000136e+02,8.369199999999999307e+01,5.140897412587412544e-04
1.798799999999999955e+01,6.671000000000000263e+00,7.385299999999999443e+01,6.308332713786213297e-02
2.642799999999999727e+02,1.166099999999999994e+02,7.988800000000000523e+01,2.789656420909091168e-03
1.274200000000000017e+02,1.248599999999999994e+02,7.951900000000000546e+01,5.224640169830170339e-04
3.870600000000000307e+01,5.161500000000000199e+01,7.657699999999999818e+01,9.079806653346656885e-05
2.272599999999999909e+02,1.323000000000000114e+02,7.896800000000000352e+01,1.332577195204795082e-04
2.271999999999999886e+02,2.500000000000000000e+00,7.140000000000000568e+01,6.141385123686313868e-03
2.557700000000000102e+02,3.731799999999999784e+01,7.901900000000000546e+01,8.585787733056944246e-03
1.766100000000000136e+02,1.505099999999999909e+02,7.925199999999999534e+01,2.760457193806194632e-04
1.973300000000000125e+02,5.255299999999999727e+01,8.356300000000000239e+01,7.626382135654345522e-03
2.539399999999999977e+02,1.184600000000000009e+01,7.399599999999999511e+01,3.224039509260739206e-03
2.262700000000000102e+02,1.544499999999999886e+02,7.905899999999999750e+01,1.721800905604395837e-03
1.956800000000000068e+02,2.037199999999999989e+02,8.027100000000000080e+01,3.922542693306692871e-04
2.455399999999999920e+02,4.129200000000000159e+01,8.037199999999999989e+01,1.799594200799200844e-04
1.130999999999999943e+02,8.621000000000000441e+00,8.488299999999999557e+01,5.859564544455545367e-04
8.437600000000000477e+01,3.081800000000000139e+01,7.857899999999999352e+01,1.748923351998002071e-02
2.107700000000000102e+02,1.856599999999999895e+01,7.645300000000000296e+01,8.282839840259738698e-03
3.398299999999999699e+01,2.259799999999999898e+02,8.390200000000000102e+01,7.582659735264734571e-04
1.619600000000000080e+02,2.496999999999999886e+02,8.290900000000000603e+01,9.581835037362635690e-04
1.015199999999999925e+01,1.305700000000000038e+01,7.503000000000000114e+01,8.747935481568432786e-03
1.368700000000000045e+02,1.749300000000000068e+02,7.748000000000000398e+01,4.219119724275724047e-04
8.323099999999999454e+01,1.642500000000000000e+02,8.030899999999999750e+01,1.080495742257742386e-04
1.095600000000000023e+02,1.508600000000000136e+02,7.927800000000000580e+01,3.455127495504495619e-04
2.436800000000000068e+02,9.832599999999999341e+01,7.981900000000000261e+01,3.012348788811188872e-03
1.067000000000000028e+02,1.996699999999999875e+02,8.409099999999999397e+01,3.505289011988012011e-04
1.853499999999999943e+02,1.666899999999999977e+02,7.986700000000000443e+01,6.238124923376622399e-04
2.398600000000000136e+02,1.168799999999999955e+02,7.742799999999999727e+01,7.592191117882118217e-04
8.076399999999999579e+01,9.824600000000000222e+00,8.115200000000000102e+01,3.138752516253746645e-03
2.294499999999999886e+02,3.237800000000000011e+01,7.794799999999999329e+01,6.008200396203795465e-03
1.003199999999999932e+02,2.635699999999999932e+01,8.196899999999999409e+01,5.848178842557444270e-04
2.589100000000000250e+02,2.156299999999999955e+02,8.075300000000000011e+01,3.148618296203796463e-03
2.215399999999999920e+02,2.312100000000000080e+02,7.762600000000000477e+01,6.565512462937064461e-03
1.054200000000000017e+02,7.991599999999999682e+01,7.986400000000000432e+01,5.063674700299699953e-04
1.012500000000000000e+02,2.085900000000000034e+02,8.469100000000000250e+01,3.792841053746253354e-04
1.537299999999999898e+02,8.160699999999999932e+01,8.259000000000000341e+01,4.764564160039960554e-04
1.214300000000000068e+02,4.370499999999999829e+01,8.458799999999999386e+01,1.220066403596405649e-05
8.437900000000000489e+01,6.565500000000000114e+01,8.007699999999999818e+01,3.261862329770229925e-04
9.992900000000000205e+01,1.228299999999999947e+01,8.144299999999999784e+01,4.419327297702297839e-04
1.766100000000000003e+00,2.205099999999999909e+02,8.060500000000000398e+01,1.787391779000999277e-03
1.527800000000000047e+01,2.073499999999999943e+02,8.525000000000000000e+01,8.988702070271728864e-03
1.611800000000000068e+02,8.219199999999999307e+01,8.293000000000000682e+01,4.222545614385614398e-04
3.621999999999999886e+01,1.033299999999999983e+02,8.064300000000000068e+01,1.093022553846153752e-03
8.668800000000000239e+01,2.640199999999999818e+02,8.341599999999999682e+01,9.186102270029970415e-03
1.685900000000000034e+02,1.086299999999999955e+02,7.948499999999999943e+01,2.705980651348651529e-04
5.036800000000000388e+00,2.384799999999999898e+02,8.044899999999999807e+01,6.723722889714085077e-03
9.177800000000000580e+01,2.112199999999999989e+02,8.644899999999999807e+01,5.615249062137861805e-04
1.089699999999999989e+02,1.154500000000000028e+02,8.145900000000000318e+01,7.069578179820179770e-04
4.084400000000000119e+01,2.106500000000000057e+02,8.535800000000000409e+01,2.326681596403596362e-04
2.532599999999999909e+02,1.280600000000000023e+02,8.020699999999999363e+01,5.664364046953046343e-03
5.067399999999999949e+01,6.177300000000000324e+01,7.751600000000000534e+01,3.817634870129869287e-04
2.594399999999999977e+02,9.647299999999999898e+01,8.131100000000000705e+01,2.925275871203795921e-03
8.498000000000000398e+01,9.919100000000000250e+01,7.987999999999999545e+01,5.094941948051947460e-04
1.540399999999999991e+01,2.325000000000000000e+02,8.280200000000000671e+01,4.322444446953047428e-03
1.609499999999999886e+02,7.600100000000000477e+01,8.213899999999999579e+01,-3.821348761238766377e-05
2.514000000000000057e+01,2.011699999999999875e+02,8.336199999999999477e+01,3.002973751148850946e-03
1.572100000000000053e+00,1.870000000000000000e+02,8.318699999999999761e+01,4.159931523276722692e-03
1.319100000000000072e+01,8.452500000000000568e+01,7.936799999999999500e+01,8.193470215484513486e-03
7.711199999999999832e+00,5.478000000000000114e+01,8.078100000000000591e+01,4.893890199700299398e-03
1.352700000000000102e+02,1.030100000000000051e+02,8.135200000000000387e+01,3.364231231268730916e-04
2.554900000000000091e+02,1.206500000000000057e+02,7.915900000000000603e+01,1.015290812587412361e-03
1.364499999999999886e+02,2.867000000000000171e+01,8.740300000000000580e+01,4.501624000799201060e-03
6.696099999999999852e+01,2.603600000000000136e+02,8.022799999999999443e+01,8.446644517882118813e-03
1.752400000000000091e+02,5.750700000000000145e+00,8.169599999999999795e+01,6.814560988711288944e-03
2.508000000000000114e+02,1.499900000000000091e+02,8.166200000000000614e+01,1.175308754205794080e-02
1.748300000000000125e+02,1.694600000000000080e+02,7.955100000000000193e+01,3.515076032967032649e-04
6.687099999999999511e+01,2.540200000000000102e+02,8.131199999999999761e+01,1.335215513766233736e-02
2.381299999999999955e+02,9.140399999999999636e+01,8.224099999999999966e+01,1.037562531468531576e-04
1.501699999999999946e+01,6.382500000000000284e+01,7.954399999999999693e+01,1.171959983016983113e-03
1.860399999999999920e+02,3.339300000000000068e+01,8.089100000000000534e+01,4.394953119880120099e-04
1.368600000000000136e+02,1.102999999999999936e+01,8.929399999999999693e+01,6.754985764635365250e-03
1.295399999999999920e+02,2.523899999999999864e+02,8.459699999999999420e+01,4.452589989810189393e-03
5.393299999999999983e+01,1.021800000000000068e+02,8.001699999999999591e+01,2.861816463536463761e-04
4.560600000000000165e+01,2.107499999999999929e+01,7.683799999999999386e+01,1.029933206253746264e-02
2.508799999999999955e+02,2.491299999999999955e+02,7.724599999999999511e+01,2.037113113886114307e-04
3.453799999999999670e+01,8.001500000000000057e+00,7.614100000000000534e+01,1.441854959046953016e-02
1.685699999999999932e+02,6.579100000000000392e+00,8.316599999999999682e+01,9.147648006693306910e-03
1.462800000000000011e+01,1.681399999999999864e+02,8.251800000000000068e+01,3.545521953946054357e-03
1.237199999999999989e+02,1.745200000000000102e+02,7.877200000000000557e+01,4.127878383616384291e-04
4.007999999999999829e+01,1.513799999999999955e+02,8.065999999999999659e+01,1.664848697802197557e-03
2.603100000000000023e+02,2.724599999999999866e+01,7.681199999999999761e+01,3.903936727572427431e-03
1.720099999999999909e+02,2.277899999999999920e+02,7.904200000000000159e+01,2.774553640159839333e-04
9.633700000000000330e+01,1.852400000000000091e+02,8.305700000000000216e+01,2.369337616383616625e-04
2.156399999999999864e+02,2.368600000000000136e+02,7.869700000000000273e+01,2.274732755244755311e-04
1.312200000000000033e+00,1.333700000000000045e+02,8.280500000000000682e+01,5.012583332367631823e-03
2.638999999999999773e+02,1.931999999999999886e+02,8.609999999999999432e+01,6.921240375624375732e-03
4.251100000000000279e+01,2.638299999999999841e+02,7.651200000000000045e+01,2.849316269730269111e-03
1.567299999999999898e+02,1.175999999999999943e+02,7.734600000000000364e+01,3.315551643056943547e-04
2.033600000000000136e+02,1.132000000000000028e+02,8.090699999999999648e+01,2.725450315684315849e-04
1.652799999999999869e+01,2.013499999999999943e+02,8.365900000000000603e+01,8.580199650349650377e-04
2.612799999999999727e+02,8.197400000000000375e+01,8.203000000000000114e+01,5.707274362267731466e-03
9.406600000000000250e+01,2.050200000000000102e+02,8.630100000000000193e+01,5.585180580819181081e-04
1.912800000000000011e+02,1.384699999999999989e+02,7.952599999999999625e+01,5.602409251748252488e-04
2.592500000000000000e+02,5.237700000000000244e+01,8.060200000000000387e+01,8.001652052447552968e-03
2.111800000000000068e+02,8.759000000000000341e+01,8.328799999999999670e+01,5.876155863636363472e-04
9.793099999999999739e+01,1.553499999999999943e+02,7.962800000000000011e+01,5.445520373626374115e-04
7.381600000000000250e+01,2.487299999999999898e+02,8.307099999999999795e+01,3.824496181818181099e-04
1.496500000000000057e+02,7.218899999999999295e+01,8.194199999999999307e+01,2.032286507792207815e-04
2.537299999999999898e+02,2.438899999999999864e+02,7.893000000000000682e+01,4.869934721591409263e-03
8.112300000000000466e+01,4.976399999999999935e+00,8.251099999999999568e+01,1.285310342627372579e-02
1.605000000000000000e+02,2.366399999999999864e+02,7.986100000000000421e+01,1.157083785214785629e-04
1.569799999999999898e+02,5.105400000000000205e+01,8.324399999999999977e+01,3.674280440559441071e-04
2.739699999999999847e+01,2.564300000000000068e+02,7.701699999999999591e+01,3.481557527472526627e-04
7.219599999999999795e+01,1.067300000000000040e+02,7.990200000000000102e+01,9.832590308691308999e-05
4.739500000000000313e+01,2.302899999999999920e+02,8.448300000000000409e+01,5.469615290709289911e-04
1.926699999999999875e+02,2.122299999999999898e+02,7.895199999999999818e+01,2.926201858141858157e-04
4.251800000000000068e+01,5.842999999999999972e+01,7.777500000000000568e+01,9.950521812187810428e-04
1.817500000000000000e+02,1.542500000000000000e+02,7.807800000000000296e+01,3.455699056943056292e-04
4.908599999999999852e+01,2.566700000000000159e+02,7.945499999999999829e+01,2.658768068831169219e-03
1.262099999999999937e+02,5.780799999999999983e+01,8.270399999999999352e+01,4.425129483596403784e-04
1.183799999999999955e+02,7.707500000000000284e+01,8.191500000000000625e+01,5.462384577422577233e-04
2.550500000000000114e+02,2.538000000000000114e+02,7.699699999999999989e+01,3.116280438771228470e-02
1.871200000000000045e+02,7.227800000000000580e+01,8.432500000000000284e+01,3.402480392707292293e-03
6.650600000000000023e+01,9.166899999999999693e+01,7.989799999999999613e+01,2.770213372147851917e-04
2.462299999999999898e+02,1.886399999999999864e+02,8.212500000000000000e+01,8.783441463336661911e-03
2.882000000000000028e+01,2.112100000000000080e+02,8.409199999999999875e+01,4.861497943086914332e-03
7.958700000000000330e+01,1.065699999999999932e+02,8.031300000000000239e+01,3.214632475524475301e-04
6.106400000000000006e+01,9.918099999999999739e+01,8.042900000000000205e+01,1.288452332667332852e-04
1.608600000000000136e+02,2.727299999999999969e+01,8.536899999999999977e+01,1.837872626373626575e-04
8.570600000000000307e+01,2.577799999999999869e+01,7.778600000000000136e+01,8.003208967532466842e-03
7.972700000000000387e+01,3.536099999999999710e+01,7.800199999999999534e+01,7.109565493406593342e-03
1.356299999999999955e+02,1.240000000000000000e+02,7.781399999999999295e+01,2.298829371128871188e-04
8.913100000000000023e+01,1.194399999999999977e+02,8.135999999999999943e+01,1.931858378621378392e-04
2.589499999999999886e+02,1.656200000000000045e+02,8.198000000000000398e+01,9.476609745854144493e-03
2.493300000000000125e+02,2.277800000000000011e+02,7.853799999999999670e+01,2.398643526059940009e-02
2.185300000000000011e+02,1.008099999999999952e+01,7.611100000000000421e+01,6.044254227572427472e-04
2.309499999999999886e+02,1.060499999999999972e+02,7.903799999999999670e+01,2.425490512487512803e-04
1.103100000000000023e+02,7.461499999999999488e+01,8.054800000000000182e+01,2.139574655344655485e-04
2.468000000000000114e+02,1.244899999999999949e+02,7.964600000000000080e+01,4.504807167052947425e-03
1.795000000000000000e+02,2.057599999999999909e+02,7.829399999999999693e+01,1.848253785224775181e-03
6.894299999999999784e+01,6.457099999999999795e+01,7.779099999999999682e+01,2.574701021978021819e-04
9.695300000000000296e+01,2.412700000000000102e+02,8.182299999999999329e+01,3.256354203996003941e-04
2.244200000000000017e+01,1.391800000000000068e+02,8.112999999999999545e+01,4.542996866153846229e-03
1.859799999999999898e+02,1.827199999999999989e+02,7.817199999999999704e+01,5.061761741258740928e-04
1.895700000000000074e+01,6.863500000000000512e+01,7.807599999999999341e+01,1.807270206893106957e-03
1.283300000000000125e+02,6.199399999999999800e+00,8.920399999999999352e+01,1.063758530939061184e-02
2.178700000000000045e+02,6.520499999999999829e+01,7.924099999999999966e+01,3.469449580619381017e-03
2.072800000000000011e+02,9.556399999999999295e+01,8.284399999999999409e+01,1.683339590509490540e-03
1.962500000000000000e+02,1.119300000000000068e+02,7.865000000000000568e+01,3.813934836163836465e-04
8.397000000000000242e+00,1.066200000000000045e+02,8.210599999999999454e+01,3.911336817452547125e-03
1.037199999999999989e+02,8.860299999999999443e+01,7.890500000000000114e+01,5.647597502797202604e-04
1.581500000000000057e+02,1.657700000000000102e+02,7.763200000000000500e+01,1.927287244755244956e-04
2.583100000000000023e+02,4.448499999999999943e+01,8.105299999999999727e+01,3.596100335464535135e-03
1.396699999999999875e+02,4.336299999999999955e+01,8.811599999999999966e+01,3.491652970629369884e-04
4.665899999999999892e+01,1.398899999999999864e+02,8.083899999999999864e+01,5.066228258741260065e-04
5.587500000000000000e+01,2.268300000000000125e+02,8.474099999999999966e+01,2.219797066933066807e-04
1.600699999999999932e+02,1.921200000000000045e+02,7.746299999999999386e+01,3.421297772727273454e-04
1.551800000000000068e+02,1.855999999999999943e+02,7.701099999999999568e+01,5.025210113886114304e-04
1.112199999999999989e+01,7.740900000000000603e+01,7.899200000000000443e+01,3.718949852147851887e-04
1.810000000000000000e+02,6.466500000000000625e+01,8.354099999999999682e+01,4.851078088811189076e-04
1.569100000000000072e+01,1.858499999999999943e+02,8.518800000000000239e+01,4.239190549450549614e-03
1.229399999999999977e+02,1.945300000000000011e+02,8.202299999999999613e+01,1.679573466533467526e-05
4.711500000000000199e+01,1.749199999999999875e+02,8.382999999999999829e+01,4.880889120879121075e-04
2.090600000000000023e+02,1.473400000000000034e+02,8.038599999999999568e+01,3.529211741258741651e-04
1.978700000000000045e+02,1.323000000000000114e+02,8.049800000000000466e+01,4.147334206343656921e-04
1.245100000000000096e+00,1.604600000000000080e+02,8.382699999999999818e+01,3.324223315974026306e-03
1.857899999999999920e+02,1.461500000000000057e+02,7.822599999999999909e+01,2.124003350649350660e-04
1.365500000000000114e+02,2.429699999999999989e+02,8.338700000000000045e+01,4.297487482517482575e-03
1.605699999999999932e+02,8.960899999999999466e+01,8.110200000000000387e+01,4.077122638361638154e-04
1.874399999999999977e+02,1.324099999999999966e+02,7.884600000000000364e+01,2.098329847152847561e-04
8.270199999999999818e+01,4.721099999999999852e+01,7.812099999999999511e+01,7.142499917682316492e-03
5.982200000000000273e+01,1.598700000000000045e+02,8.032399999999999807e+01,2.635823006993006897e-04
1.330500000000000114e+02,2.194200000000000017e+01,8.793899999999999295e+01,2.128888392307691762e-03
4.057300000000000040e+01,1.696399999999999864e+02,8.320099999999999341e+01,2.765707644555444669e-03
8.187000000000000455e+01,2.374000000000000057e+02,8.528000000000000114e+01,1.283191839260739396e-03
2.527899999999999991e+01,2.509699999999999989e+02,7.958100000000000307e+01,1.640090944235763834e-02
1.445999999999999943e+02,2.474900000000000091e+02,8.352800000000000580e+01,4.859311613786214509e-04
3.229099999999999682e+01,6.531199999999999761e+01,7.830599999999999739e+01,1.615078650549450453e-04
1.641699999999999875e+02,2.013100000000000023e+02,7.834900000000000375e+01,4.441356452547452673e-04
2.139900000000000091e+02,2.132899999999999920e+02,7.967199999999999704e+01,2.405427043956043741e-04
3.661599999999999966e+01,8.239100000000000534e+01,8.045999999999999375e+01,1.752227963636363711e-03
2.621899999999999977e+02,1.743799999999999955e+02,8.163500000000000512e+01,4.798238739160839116e-03
2.415399999999999920e+02,2.235999999999999943e+02,7.748099999999999454e+01,2.322190671918081609e-02
5.946099999999999852e+01,2.209799999999999898e+02,8.350000000000000000e+01,1.376474619880120034e-03
8.303199999999999648e+01,4.147699999999999676e+01,7.779500000000000171e+01,4.132199540659340677e-03
2.430000000000000000e+02,2.648000000000000114e+02,7.129999999999999716e+01,2.812581817182817703e-03
1.709099999999999966e+02,1.970099999999999909e+02,7.813299999999999557e+01,2.281294689310689537e-04
2.348000000000000114e+02,2.059799999999999898e+02,7.950300000000000011e+01,-7.491653496503495680e-05
9.947299999999999898e+01,6.474899999999999523e+01,7.938700000000000045e+01,2.203241917082920972e-05
2.183700000000000045e+02,1.560900000000000034e+02,8.020300000000000296e+01,8.258465676323675222e-04
1.375000000000000000e+02,1.117500000000000000e+02,7.837000000000000455e+01,2.994975768631368712e-04
2.180099999999999909e+02,2.524799999999999898e+02,7.826999999999999602e+01,2.426519611788211103e-04
1.782700000000000102e+02,2.312500000000000000e+02,8.093699999999999761e+01,5.515284242657341775e-03
1.907500000000000000e+02,1.903000000000000114e+02,7.898099999999999454e+01,5.224212204795205096e-04
1.601500000000000057e+02,5.996800000000000352e+01,8.148300000000000409e+01,4.627276397602398100e-04
1.296699999999999875e+02,2.450300000000000011e+02,8.345300000000000296e+01,3.888943548851148731e-03
1.136200000000000045e+02,2.080099999999999909e+02,8.477299999999999613e+01,2.443188982017982448e-04
4.009499999999999886e+01,1.595300000000000011e+02,8.219299999999999784e+01,8.553207000000005267e-05
1.229599999999999937e+02,2.280600000000000094e+01,8.656000000000000227e+01,1.352904852877122917e-03
7.376500000000000057e+00,2.010300000000000153e+01,7.640900000000000603e+01,9.964086629340661652e-03
7.611499999999999488e+01,1.611200000000000045e+02,7.985399999999999920e+01,4.583212642657342193e-04
