x,y,z,mean_curvature
2.233700000000000045e+02,5.828099999999999881e+01,5.829699999999999704e+01,-1.021121940859140778e-02
2.462900000000000134e+01,6.127100000000000080e+01,5.459599999999999653e+01,-3.541114800199800672e-03
1.863199999999999932e+02,2.350800000000000125e+02,6.471899999999999409e+01,4.238200044955045889e-03
2.084499999999999886e+02,1.177399999999999949e+02,6.314500000000000313e+01,7.707080399600402081e-04
3.812199999999999989e+01,1.100199999999999960e+02,5.346399999999999864e+01,-2.005648844155844684e-03
1.806700000000000017e+01,2.258400000000000034e+02,5.071999999999999886e+01,-7.909291758241759895e-03
1.080799999999999983e+02,5.878300000000000125e+01,4.341199999999999903e+01,-1.497894299500498886e-03
2.508300000000000125e+02,2.451100000000000136e+02,5.570000000000000284e+01,-6.616378681318717768e-05
1.640900000000000034e+02,1.027500000000000000e+02,6.184199999999999875e+01,-6.897870149850150040e-03
2.479200000000000159e+01,4.613600000000000279e+01,5.314999999999999858e+01,-6.916586670329670852e-03
2.083199999999999932e+02,2.322199999999999989e+02,6.261999999999999744e+01,4.195010339660340537e-03
8.354000000000000625e+01,2.478899999999999864e+02,5.177100000000000080e+01,1.911044715284714902e-03
1.445900000000000034e+02,1.729600000000000080e+02,7.438200000000000500e+01,9.742607359640357775e-03
8.566599999999999682e+01,1.086899999999999977e+02,5.548400000000000176e+01,1.103565020679320684e-02
1.122999999999999972e+02,2.032599999999999909e+02,5.759199999999999875e+01,-7.244683726273726081e-03
2.143700000000000045e+02,5.681400000000000006e+01,5.611699999999999733e+01,-3.588638148851149186e-03
1.203799999999999955e+02,2.053899999999999864e+02,5.735900000000000176e+01,-9.002507478521479256e-03
8.550599999999999312e+00,1.358600000000000030e+01,4.856199999999999761e+01,-4.598803376623378583e-03
1.307700000000000102e+02,4.906700000000000017e+01,4.336599999999999966e+01,-4.589341528471528077e-03
2.342500000000000000e+02,9.792799999999999727e+01,6.407599999999999341e+01,-1.158872650349650375e-02
4.230599999999999739e+01,5.247399999999999842e+00,4.650800000000000267e+01,-2.768666623376623247e-03
1.607899999999999920e+02,1.774300000000000068e+02,7.347299999999999898e+01,3.725256387612388507e-03
1.083599999999999994e+02,3.497999999999999687e+01,4.647800000000000153e+01,-6.319524792207792396e-03
1.749600000000000080e+02,2.185399999999999920e+02,6.935399999999999920e+01,-6.727404441458541794e-03
1.216999999999999993e+01,1.495600000000000023e+02,5.607200000000000273e+01,8.309063959040959707e-03
7.824200000000000443e+01,2.268700000000000045e+02,5.238300000000000267e+01,-2.159710656343656523e-03
5.389699999999999847e+01,4.560099999999999909e+01,4.817999999999999972e+01,-9.749546778851149800e-03
3.699099999999999966e+01,3.107400000000000162e+01,5.221800000000000352e+01,-7.241340865134865412e-03
1.005199999999999960e+02,9.127400000000000091e+01,4.954200000000000159e+01,-1.760781133866133608e-02
1.020199999999999960e+02,6.363600000000000279e+01,4.330400000000000205e+01,-1.814633035964036134e-02
1.148299999999999983e+02,2.331899999999999977e+02,5.140899999999999892e+01,-1.941087278381618472e-02
2.483599999999999852e+01,2.072199999999999989e+02,4.921699999999999875e+01,-4.248974856143855443e-03
1.588700000000000045e+02,2.308199999999999932e+02,6.606000000000000227e+01,2.997766479820179394e-02
6.104399999999999693e+01,5.006599999999999717e+00,4.691799999999999926e+01,-1.158974377822177826e-02
8.315999999999999659e+01,7.998900000000000432e+01,4.623799999999999955e+01,-7.485003391608392037e-03
1.536999999999999886e+02,1.737800000000000011e+02,7.432899999999999352e+01,1.560351896603396661e-02
5.072599999999999909e+01,6.544700000000000273e+01,4.813000000000000256e+01,-4.928768025974025919e-03
2.898000000000000043e+01,1.459999999999999964e+00,4.785999999999999943e+01,-1.311129806793206835e-02
1.969199999999999875e+02,1.064599999999999937e+02,6.410099999999999909e+01,-8.732313478521477879e-03
5.280899999999999750e+01,9.300499999999999545e+01,4.913700000000000045e+01,-1.824950603796204190e-02
3.619899999999999807e+01,2.361699999999999875e+02,4.954200000000000159e+01,-3.143520409590409240e-03
7.093200000000000216e+01,2.185699999999999932e+02,5.210600000000000165e+01,1.143720509490510524e-03
1.660900000000000034e+02,2.222199999999999989e+02,6.916899999999999693e+01,2.159018895343656208e-02
8.440200000000000102e+01,2.307499999999999929e+01,4.817300000000000182e+01,-4.966448950049948477e-03
1.225100000000000051e+02,2.160399999999999920e+01,4.576200000000000045e+01,-5.118494163836162861e-03
1.396100000000000030e+01,1.388000000000000114e+02,5.769899999999999807e+01,-9.742740569430562983e-04
1.601500000000000057e+02,2.431800000000000068e+02,6.176299999999999812e+01,-5.373075994005994428e-03
2.091100000000000136e+02,2.484399999999999977e+02,6.025099999999999767e+01,-9.180768531468586980e-05
1.899300000000000068e+02,1.754099999999999966e+02,6.946699999999999875e+01,2.615732415384615980e-03
2.223799999999999955e+02,1.861899999999999977e+01,5.629999999999999716e+01,-6.386776908091907484e-03
2.263600000000000136e+02,1.730399999999999920e+02,6.378000000000000114e+01,-2.211881479020978356e-02
2.336700000000000088e+01,2.585600000000000023e+02,4.577600000000000335e+01,-6.087152677322676432e-03
6.678499999999999659e+00,1.878499999999999943e+02,5.397299999999999898e+01,-8.803646303696302522e-03
4.580799999999999983e+01,2.353199999999999932e+02,4.972999999999999687e+01,-2.611087296703296697e-03
2.215800000000000125e+02,1.987599999999999909e+02,5.991499999999999915e+01,-4.594887298701298695e-03
3.762599999999999767e+01,2.542800000000000011e+02,4.498400000000000176e+01,-7.730255214785215767e-03
3.259700000000000131e+01,7.426500000000000057e+01,5.394299999999999784e+01,-1.022291300599400404e-02
5.968299999999999983e+01,6.035600000000000165e+01,4.613100000000000023e+01,-1.226546911088911146e-02
2.169399999999999977e+02,7.923799999999999955e+01,5.792699999999999960e+01,6.648004103896104286e-03
2.687699999999999889e+01,2.234000000000000057e+02,5.019299999999999784e+01,1.597654095904095213e-04
5.730000000000000426e+00,2.634700000000000273e+02,4.857000000000000028e+01,1.223989054945054909e-02
7.273300000000000409e+01,2.328799999999999955e+02,5.157000000000000028e+01,-8.565758721278720483e-03
1.140900000000000034e+02,2.730799999999999983e+01,4.775999999999999801e+01,-9.317962441558441666e-03
1.483600000000000136e+02,1.758800000000000097e+01,5.266700000000000159e+01,-5.641161854145854311e-03
1.737199999999999989e+02,1.682299999999999898e+02,7.058100000000000307e+01,-1.913626151848152194e-03
9.484099999999999397e+01,1.702100000000000080e+02,6.963200000000000500e+01,-6.908925473526472683e-02
1.811800000000000068e+02,1.533199999999999932e+02,7.036199999999999477e+01,-4.585165444555444093e-03
2.402100000000000080e+02,8.105100000000000193e+01,6.077400000000000091e+01,-2.316381289710290128e-02
1.176599999999999966e+02,1.406399999999999864e+02,7.107699999999999818e+01,-5.559645462537462536e-03
2.313499999999999943e+02,3.238600000000000279e+01,5.510799999999999699e+01,9.492016425574331727e-05
1.571799999999999997e+01,1.640600000000000023e+02,5.461299999999999955e+01,6.760598672327671442e-03
1.800699999999999932e+02,1.151800000000000068e+02,6.575199999999999534e+01,-1.000563457542457367e-02
1.685399999999999920e+02,1.183400000000000034e+02,6.674699999999999989e+01,-1.790849598401598672e-02
4.663000000000000256e+01,9.367000000000000881e+00,4.635900000000000176e+01,4.093697365634364239e-03
9.983499999999999375e+01,1.231200000000000045e+02,6.888700000000000045e+01,1.118058481518481445e-01
2.494499999999999886e+02,1.523700000000000045e+02,6.399900000000000233e+01,-5.703879430569431044e-03
6.113500000000000156e+00,1.582899999999999920e+02,5.703699999999999903e+01,-5.528445204795204120e-03
9.863400000000000034e+01,2.533000000000000114e+02,4.961699999999999733e+01,8.896832167832074598e-05
1.702700000000000102e+02,2.514600000000000080e+02,6.083200000000000074e+01,3.310050419580419599e-03
1.217000000000000028e+02,8.763200000000000500e+01,4.997299999999999898e+01,-1.198732650849150712e-02
9.437399999999999523e+01,9.005599999999999739e+01,4.793099999999999739e+01,-1.290703269970030001e-02
5.695400000000000063e+01,2.356800000000000068e+02,5.098400000000000176e+01,-3.300735949050948893e-03
2.180500000000000114e+02,1.705099999999999909e+02,6.444199999999999307e+01,8.138317071928071952e-03
1.330900000000000034e+02,2.628100000000000023e+02,5.263700000000000045e+01,1.791468616383616727e-03
1.761200000000000045e+02,2.564000000000000057e+01,5.625300000000000011e+01,-1.655771334665334660e-02
2.131999999999999886e+02,2.617699999999999818e+02,5.890999999999999659e+01,9.725480980499500924e-03
1.914499999999999886e+02,1.851299999999999955e+02,6.822499999999999432e+01,4.183537724675325149e-03
1.026299999999999955e+02,4.129999999999999716e+01,4.618599999999999994e+01,-2.492998660139860226e-02
5.458599999999999852e+01,2.277899999999999920e+02,5.083400000000000318e+01,1.438340079920080077e-03
2.112400000000000091e+02,6.585800000000000409e+01,5.556400000000000006e+01,-6.061258611388611536e-03
8.158700000000000330e+01,2.179000000000000057e+02,5.539000000000000057e+01,-2.474680616383616392e-03
2.174199999999999875e+02,9.947400000000000375e+01,6.405700000000000216e+01,-5.412321929070929884e-03
6.368500000000000227e+01,9.489699999999999136e+00,4.648100000000000165e+01,-8.223843992007991155e-03
2.517800000000000011e+02,2.277199999999999847e+01,5.581400000000000006e+01,-3.663117519480518954e-03
1.944000000000000057e+02,6.065800000000000125e+01,5.413400000000000034e+01,-7.458261960039959740e-03
1.168900000000000006e+02,6.705099999999999838e+00,5.026599999999999824e+01,-2.638105343656343797e-03
2.282899999999999920e+02,1.132300000000000040e+02,6.392300000000000182e+01,6.187211209790210997e-03
1.191500000000000057e+02,2.371200000000000045e+02,5.287100000000000222e+01,-1.307694139060938850e-02
8.458100000000000307e+01,5.650999999999999801e+01,4.644500000000000028e+01,-4.592394808191807391e-03
1.978100000000000023e+02,9.402700000000000102e+01,6.133599999999999852e+01,-1.447583740399600340e-02
1.311299999999999955e+02,1.168900000000000006e+01,4.746999999999999886e+01,-8.943055855144856070e-03
1.403799999999999955e+02,7.608400000000000318e+01,4.826100000000000279e+01,-1.473695695904095847e-02
1.922500000000000142e+01,4.075000000000000000e+01,5.377100000000000080e+01,-7.406248783816183658e-03
6.868600000000000705e+01,2.002899999999999920e+02,5.562500000000000000e+01,-1.470628661338661868e-03
1.272999999999999972e+02,2.088600000000000136e+02,5.998299999999999699e+01,-2.013140664635364521e-02
1.126500000000000057e+02,1.945300000000000011e+02,6.003199999999999648e+01,-5.626202877222777343e-02
6.074499999999999567e+00,6.292600000000000193e+01,5.845900000000000318e+01,-1.672321026973026814e-02
1.575999999999999943e+02,1.085300000000000011e+02,6.418999999999999773e+01,-8.669195144855156715e-04
2.397700000000000102e+02,1.252199999999999989e+02,6.644899999999999807e+01,3.495951234765235210e-03
2.194099999999999966e+02,1.185000000000000000e+02,6.409199999999999875e+01,-6.968813446553445180e-03
2.551999999999999886e+02,2.559199999999999875e+02,5.367199999999999704e+01,7.554877471528473158e-03
2.181999999999999886e+02,7.474800000000000111e+00,5.778799999999999670e+01,-2.031318173326673165e-02
1.089399999999999977e+02,5.641200000000000436e+00,4.892999999999999972e+01,-7.380453366633364654e-03
1.594399999999999977e+02,1.404499999999999886e+02,7.072299999999999898e+01,-2.939610695304695556e-02
2.060099999999999909e+02,1.708200000000000074e+01,5.729599999999999937e+01,-6.815241986013986265e-03
6.470300000000000296e+01,3.314200000000000301e+01,4.725699999999999790e+01,-7.805837152847148715e-04
2.628100000000000023e+02,1.118400000000000034e+02,6.255599999999999739e+01,-5.780595774225771085e-04
1.744600000000000080e+02,1.212999999999999972e+02,6.720999999999999375e+01,2.098664676233766291e-02
2.809900000000000020e+01,1.847100000000000080e+02,5.180799999999999983e+01,-5.510824361638360855e-03
6.964400000000000546e+01,1.912800000000000011e+02,5.724600000000000222e+01,-1.309800471528471504e-02
2.164799999999999898e+02,7.184000000000000341e+01,5.680700000000000216e+01,4.068201559440558571e-03
3.442999999999999972e+01,1.320000000000000062e+00,4.571999999999999886e+01,-1.533512650349650244e-02
1.112999999999999972e+02,7.928199999999999648e+01,4.617600000000000193e+01,-2.081208431468531753e-02
1.329799999999999898e+02,3.720199999999999818e+01,4.432399999999999807e+01,-1.963471781238761149e-02
9.881100000000000705e+01,2.138300000000000125e+02,5.502300000000000324e+01,-7.627119606393605381e-03
3.632500000000000284e+01,1.948799999999999955e+02,5.025800000000000267e+01,-4.149605149850150304e-03
9.952500000000000568e+01,7.532500000000000284e+01,4.497599999999999909e+01,-8.085151575424574799e-03
3.389800000000000324e+01,1.469199999999999875e+02,5.403099999999999881e+01,-7.681295665334666144e-03
2.372299999999999898e+02,1.117099999999999937e+02,6.340599999999999881e+01,1.594095044955045346e-03
1.488199999999999932e+02,2.535600000000000023e+02,5.541299999999999670e+01,-2.412496171828171568e-03
1.798300000000000125e+02,1.326599999999999966e+02,6.913800000000000523e+01,-6.931567454545454685e-03
2.206999999999999886e+02,6.725100000000000477e+01,5.716899999999999693e+01,-5.622953816183816692e-03
1.731299999999999955e+02,7.956799999999999784e+01,5.469100000000000250e+01,8.204042257742256506e-04
9.733799999999999386e+01,2.343300000000000125e+02,5.118200000000000216e+01,-9.800122627372627460e-03
4.489200000000000301e+00,1.917199999999999989e+02,5.565200000000000102e+01,-4.771702164835165544e-03
1.786899999999999977e+02,2.452899999999999920e+02,6.394299999999999784e+01,-4.930455013986015725e-03
1.759900000000000091e+02,1.486999999999999922e+01,5.797299999999999898e+01,6.597843936063936369e-03
1.144099999999999966e+02,1.666900000000000048e+01,4.753600000000000136e+01,4.274024120879119613e-03
1.544900000000000091e+02,2.417299999999999898e+02,5.959499999999999886e+01,1.267533825174824895e-03
1.500999999999999943e+02,2.588100000000000023e+01,5.080199999999999960e+01,-9.957445334665335906e-03
2.414000000000000057e+02,6.027700000000000102e+01,5.871699999999999875e+01,-4.523634325674337551e-04
1.351399999999999864e+02,1.796000000000000085e+01,4.766199999999999903e+01,-1.228810606293706358e-02
1.849499999999999886e+02,4.965599999999999881e+01,5.344500000000000028e+01,-4.398428200409591066e-03
2.441999999999999886e+02,2.002500000000000000e+02,5.685499999999999687e+01,1.784760315684315530e-03
2.221100000000000136e+02,6.201500000000000234e+00,5.725600000000000023e+01,-2.486314955044955331e-03
2.513299999999999912e+01,1.483400000000000034e+02,5.485099999999999909e+01,-6.949819256743256304e-03
1.257199999999999918e+01,2.052299999999999898e+02,5.189099999999999824e+01,4.405735964035964805e-03
8.572299999999999898e+01,9.979799999999999116e+00,4.976400000000000290e+01,-5.435568897102895439e-03
2.038300000000000125e+02,5.784899999999999665e+01,5.360900000000000176e+01,6.931264910089910899e-03
9.378100000000000591e+01,2.074600000000000080e+02,5.672899999999999920e+01,-5.781164985014984603e-03
5.763799999999999812e+01,1.872800000000000011e+02,5.628300000000000125e+01,6.927503218781217754e-03
1.499199999999999875e+02,5.919100000000000250e+01,4.437700000000000244e+01,-8.899750782217781542e-03
1.149000000000000021e+01,1.591100000000000136e+02,5.426800000000000068e+01,-6.917327585414583153e-03
7.917199999999999704e+01,8.480299999999999727e+01,4.610799999999999699e+01,-7.343873556443556924e-03
9.639299999999999535e-01,1.315999999999999943e+02,6.059400000000000119e+01,-8.279404195804193362e-04
5.016399999999999970e+00,2.330800000000000125e+02,5.078900000000000148e+01,-1.938104025974029686e-04
2.288700000000000045e+02,7.064000000000000057e+01,5.919299999999999784e+01,-2.914788635964035961e-03
1.944300000000000068e+02,2.271999999999999886e+02,6.478300000000000125e+01,2.146408529470529309e-03
2.597099999999999795e+02,2.220399999999999920e+02,5.412500000000000000e+01,-8.153319900099901749e-03
2.565699999999999932e+02,8.830599999999999739e+01,6.193500000000000227e+01,-1.183599394705294773e-02
1.787199999999999989e+01,2.021299999999999955e+02,5.066299999999999670e+01,-3.988372678021978417e-03
3.302799999999999869e+01,6.542400000000000659e+01,5.343699999999999761e+01,-1.076979552847152910e-02
3.294500000000000028e+01,9.680100000000000193e+01,5.403099999999999881e+01,-8.652042069930067358e-03
1.608700000000000045e+02,2.053100000000000023e+02,7.078700000000000614e+01,-2.634644325674325577e-02
1.181400000000000006e+02,2.433799999999999955e+02,5.191799999999999926e+01,-2.179334588411588336e-02
1.738700000000000045e+02,2.579700000000000273e+02,6.121300000000000097e+01,5.248290479520480688e-03
2.060399999999999920e+02,8.838200000000000500e+01,6.006900000000000261e+01,-2.953489010989011464e-03
5.994299999999999784e+01,3.742499999999999716e+01,4.676700000000000301e+01,-9.898041792207792205e-03
9.473000000000000398e+01,1.211700000000000017e+02,6.205199999999999960e+01,-8.976497160839161382e-03
5.300300000000000011e+01,1.405099999999999909e+02,5.768900000000000006e+01,-8.490352508491508937e-03
2.096399999999999864e+02,1.719199999999999875e+02,6.649399999999999977e+01,-8.860725394605393351e-03
2.425000000000000000e+02,1.173400000000000034e+02,6.612900000000000489e+01,-3.512518285714285628e-03
1.305999999999999943e+02,9.360299999999999443e+01,5.257000000000000028e+01,-1.028998815084915079e-02
1.983199999999999932e+02,3.484700000000000131e+01,5.245799999999999841e+01,-1.979382753246753182e-02
2.238000000000000114e+02,9.561299999999999955e+01,6.365400000000000347e+01,-3.834787632367634260e-04
1.761100000000000065e+01,2.625699999999999932e+02,4.592099999999999937e+01,-1.041054813886113997e-02
2.018400000000000034e+02,1.295200000000000102e+02,6.553100000000000591e+01,-3.554856433566436777e-04
1.861999999999999886e+02,2.220300000000000011e+02,6.639400000000000546e+01,-9.850685176083914460e-03
2.033300000000000125e+02,2.160900000000000034e+02,6.285900000000000176e+01,3.122776086913086821e-03
1.926999999999999886e+02,7.835399999999999920e+01,5.770799999999999841e+01,-1.193872821878121798e-02
2.433400000000000034e+02,5.311999999999999744e+01,5.828399999999999892e+01,-1.477529738261738022e-02
3.512899999999999778e+01,2.486699999999999875e+02,4.730700000000000216e+01,-9.690059804195804566e-03
1.148400000000000034e+02,1.482199999999999989e+02,7.047499999999999432e+01,1.091242795704295415e-02
2.347800000000000011e+02,1.191599999999999966e+02,6.553100000000000591e+01,-5.079033659240759363e-03
2.229199999999999875e+02,3.516799999999999926e+01,5.387500000000000000e+01,5.919491868131866990e-04
1.274899999999999949e+02,1.833100000000000023e+02,6.439000000000000057e+01,-6.316803593056943833e-02
6.061099999999999710e+01,1.417100000000000080e+02,5.981700000000000017e+01,-4.020246087912087221e-03
1.000999999999999943e+02,1.783300000000000125e+02,6.671299999999999386e+01,2.126187758241759613e-03
2.164300000000000068e+02,4.672800000000000153e+01,5.366299999999999670e+01,-1.319946298601398782e-02
5.373599999999999710e+01,2.545399999999999920e+02,4.578399999999999892e+01,-2.802654333106894841e-03
1.710999999999999943e+02,2.426899999999999977e+02,6.363600000000000279e+01,-3.677798246753247093e-03
7.642499999999999716e+01,1.079099999999999966e+02,5.370000000000000284e+01,-3.417138539460539554e-02
4.708899999999999864e+01,3.619200000000000017e+01,4.947599999999999909e+01,-1.341384175724275561e-02
2.345099999999999909e+02,1.493199999999999932e+02,6.416100000000000136e+01,7.763366573426573429e-03
1.630900000000000034e+02,1.662600000000000122e+01,5.583599999999999852e+01,4.419929036963037190e-03
9.881100000000000705e+01,3.268099999999999739e+01,4.781099999999999994e+01,-1.266822831068930948e-02
1.519799999999999898e+02,1.315000000000000000e+02,7.191700000000000159e+01,-3.930878938061937999e-02
9.394599999999999795e+01,1.912199999999999989e+01,4.902300000000000324e+01,8.123522752247753012e-03
9.211700000000000443e+01,7.318200000000000216e+01,4.568399999999999750e+01,-1.249640572727272851e-02
2.246799999999999997e+01,1.669900000000000091e+02,5.364099999999999824e+01,-1.707832399200799253e-02
5.671200000000000330e+01,8.248300000000000409e+01,4.876400000000000290e+01,-2.125582914085914592e-03
1.826299999999999955e+02,1.794799999999999898e+02,7.022400000000000375e+01,-8.350705004995004344e-03
1.209600000000000009e+00,1.960000000000000000e+02,5.635900000000000176e+01,-4.430878404595404128e-03
1.263299999999999912e+01,7.663800000000000523e+01,6.056799999999999784e+01,5.126383483516483777e-03
1.026299999999999955e+02,1.299499999999999886e+02,7.012000000000000455e+01,-3.221051178821178473e-02
1.587299999999999898e+02,2.183499999999999943e+02,6.887900000000000489e+01,1.062537123666333627e-02
1.277399999999999949e+02,1.702199999999999847e+01,4.586599999999999966e+01,8.561929551348650136e-03
2.557100000000000080e+02,2.498600000000000136e+02,5.471200000000000330e+01,7.485053526473526425e-03
7.647400000000000375e+01,2.541599999999999966e+02,5.052499999999999858e+01,-6.385288495504495322e-03
1.169800000000000040e+02,7.231199999999999761e+01,4.490200000000000102e+01,-5.113430798201797599e-03
9.764300000000000068e+01,4.825300000000000011e+01,4.666700000000000159e+01,-1.553828402497502668e-02
2.577099999999999795e+02,1.977500000000000000e+02,5.664200000000000301e+01,-2.775487401598401328e-03
1.943599999999999994e+01,1.928300000000000125e+02,5.143599999999999994e+01,-1.052266044605394690e-02
2.294399999999999977e+02,2.009199999999999875e+02,5.886899999999999977e+01,-3.743106084915084463e-03
2.541800000000000068e+02,1.516599999999999966e+02,6.524899999999999523e+01,-7.904516844155846239e-03
6.199099999999999966e+01,1.129500000000000028e+02,5.359799999999999898e+01,-1.822619572427574023e-03
1.544600000000000080e+02,1.816599999999999966e+02,7.294100000000000250e+01,-4.060482321678321460e-02
2.129699999999999989e+02,1.122999999999999972e+02,6.455899999999999750e+01,-4.389035963436564367e-03
5.238700000000000045e+01,2.236700000000000088e+01,4.635300000000000153e+01,6.650940885114885182e-03
7.960999999999999943e+01,1.527100000000000080e+02,6.654600000000000648e+01,6.619065252747253179e-03
1.188199999999999932e+02,1.123100000000000023e+02,5.987899999999999778e+01,3.416900929070927455e-03
2.053799999999999955e+02,2.019199999999999875e+02,6.479900000000000659e+01,4.155739382617382530e-03
1.825999999999999943e+02,1.863600000000000136e+02,7.015399999999999636e+01,2.120479260739260678e-03
2.358899999999999864e+02,7.405400000000000205e+01,5.992399999999999949e+01,5.148074626373626457e-03
2.994300000000000139e+01,2.318400000000000034e+02,4.943500000000000227e+01,-1.305940857042957141e-02
1.108599999999999994e+02,9.935299999999999443e+01,5.509400000000000119e+01,-5.022122173726274209e-03
1.220199999999999960e+02,2.312599999999999909e+02,5.476200000000000045e+01,-5.139562637362638658e-03
1.335500000000000114e+02,2.524699999999999989e+02,5.320100000000000051e+01,1.030379648471528402e-02
1.878400000000000034e+02,2.450099999999999909e+02,6.351500000000000057e+01,7.882380218781218431e-03
1.739499999999999886e+02,1.383600000000000136e+02,6.837900000000000489e+01,-3.612599149650349423e-02
2.114399999999999977e+02,7.415200000000000102e+01,5.675000000000000000e+01,-1.416427234765234647e-02
2.418799999999999883e+01,1.755399999999999920e+02,5.269200000000000017e+01,-1.323276098901098909e-02
9.290699999999999648e+01,2.621800000000000068e+02,4.899499999999999744e+01,-2.314937112887113704e-03
2.081899999999999977e+02,2.541999999999999886e+02,6.006000000000000227e+01,6.087978775224774097e-03
1.171099999999999994e+02,4.795700000000000074e+01,4.334499999999999886e+01,5.474850709290707837e-04
1.670500000000000114e+02,3.889800000000000324e+01,5.075300000000000011e+01,-8.370339973026974176e-03
3.895000000000000284e+01,2.252799999999999869e+01,5.063600000000000279e+01,2.506225192807192900e-03
2.331200000000000045e+02,2.257199999999999989e+02,5.840899999999999892e+01,-3.299433381618381480e-03
1.182600000000000051e+01,6.291400000000000148e+01,5.770400000000000063e+01,1.082832753246753968e-03
1.596100000000000136e+02,1.478899999999999864e+02,7.042900000000000205e+01,1.040950975524475644e-02
2.037500000000000000e+02,1.679000000000000057e+02,6.834099999999999397e+01,-9.614308324675323314e-03
1.064899999999999949e+02,2.579599999999999795e+02,5.043500000000000227e+01,-1.451484455844155932e-02
1.232800000000000011e+02,1.750699999999999932e+02,6.675400000000000489e+01,-2.471850313286713674e-02
2.113899999999999864e+02,5.077700000000000102e+01,5.420100000000000051e+01,-1.761974919280719087e-02
6.681399999999999295e+01,2.617699999999999818e+02,4.596200000000000330e+01,-9.754766731268731117e-03
8.122899999999999920e+01,2.597900000000000205e+02,4.923499999999999943e+01,-2.327031389810189574e-02
3.819500000000000028e+01,1.190400000000000063e+02,5.539600000000000080e+01,-5.652259282457541487e-03
1.292599999999999909e+02,8.768999999999999773e+01,5.050300000000000011e+01,-2.622583977022976964e-02
1.519499999999999886e+02,6.348700000000000188e+01,4.621399999999999864e+01,-7.630865824175824506e-03
1.463199999999999932e+02,5.389800000000000324e+01,4.535799999999999699e+01,-1.125243382477522473e-02
2.448600000000000136e+02,1.405800000000000125e+02,6.353600000000000136e+01,-1.506199138861138900e-03
7.875000000000000000e+01,2.042700000000000102e+02,5.547399999999999665e+01,-3.751243831168832137e-03
1.080699999999999932e+02,5.005100000000000193e+01,4.371500000000000341e+01,3.434084170829170696e-03
2.479199999999999875e+02,6.036699999999999733e+01,5.945000000000000284e+01,-1.975599299100899015e-02
1.285300000000000011e+02,2.294900000000000091e+02,5.689099999999999824e+01,2.283981175824175563e-02
2.463799999999999955e+02,2.159900000000000091e+02,5.407600000000000051e+01,-1.732224305394605528e-03
5.988600000000000279e+01,7.041800000000000637e+01,4.726899999999999835e+01,1.392366633366638837e-04
1.386100000000000136e+02,1.638100000000000023e+02,7.571999999999999886e+01,5.009949150849150878e-02
1.833300000000000125e+02,2.085300000000000011e+02,6.696999999999999886e+01,-1.858705453546453858e-03
2.235900000000000034e+02,2.260999999999999943e+02,6.039500000000000313e+01,-9.429946823176821660e-03
2.624499999999999886e+02,8.010699999999999932e+01,6.027700000000000102e+01,-5.078917432567432028e-03
1.744300000000000068e+02,9.828300000000000125e+01,5.968900000000000006e+01,7.283893126873126423e-04
2.051899999999999977e+02,4.049099999999999966e+01,5.132600000000000051e+01,-8.363897438461538256e-03
2.288499999999999943e+02,4.061099999999999710e+01,5.389000000000000057e+01,-2.299984396403596722e-03
3.192000000000000171e+01,5.799000000000000199e+01,5.150399999999999778e+01,-1.353774410589410858e-02
1.630900000000000105e+01,5.759100000000000108e+01,5.548899999999999721e+01,-1.904235737262737838e-03
1.313700000000000045e+01,1.885000000000000000e+02,5.201800000000000068e+01,-1.622906436563436357e-03
2.620799999999999841e+02,2.618500000000000227e+02,5.042000000000000171e+01,3.954317362737262698e-03
1.263900000000000006e+02,2.387299999999999898e+02,5.267699999999999960e+01,-1.874924932187812393e-02
1.034099999999999966e+02,8.117900000000000560e+00,4.853799999999999670e+01,-4.735583866133867559e-03
2.512100000000000080e+02,1.447700000000000102e+02,6.486499999999999488e+01,-7.995510021178821661e-03
1.049899999999999949e+02,2.169000000000000057e+02,5.348799999999999955e+01,-1.920158291308691340e-02
9.104099999999999682e+01,2.534900000000000091e+02,5.080799999999999983e+01,1.897508151848151681e-03
1.489199999999999875e+02,1.906599999999999966e+02,7.328000000000000114e+01,2.583007182817182584e-02
2.222299999999999898e+02,1.099300000000000033e+01,5.680299999999999727e+01,-6.873531717082916916e-03
1.011899999999999977e+02,1.100999999999999943e+02,5.706000000000000227e+01,-4.957253653086912681e-03
7.945600000000000307e+01,1.142199999999999989e+02,5.614999999999999858e+01,-1.196617706493506399e-02
1.735800000000000125e+02,9.014499999999999602e+01,5.673799999999999955e+01,7.840235004995002545e-04
2.638600000000000136e+02,3.979999999999999982e+00,4.984000000000000341e+01,-3.717093306693306041e-03
1.911599999999999966e+02,3.629200000000000159e+01,5.279299999999999926e+01,1.985324325574425175e-03
1.431699999999999875e+02,1.529399999999999977e+02,7.595399999999999352e+01,3.350234915084915333e-02
3.113899999999999935e+01,1.152399999999999949e+02,5.491899999999999693e+01,-5.901083593406593504e-03
8.183799999999999386e+01,9.062000000000000455e+01,4.782300000000000040e+01,-4.289002827172826854e-03
2.725100000000000122e+01,1.564000000000000057e+01,4.880400000000000205e+01,-1.626702209590409620e-02
2.806700000000000017e+01,7.739099999999999646e+00,4.822399999999999665e+01,-1.660632387612387406e-02
2.039900000000000091e+02,4.914099999999999824e+01,5.164699999999999847e+01,-3.366542800199800230e-03
2.524900000000000091e+02,2.103499999999999943e+02,5.381199999999999761e+01,-8.302904166833168648e-03
